Player_Id,player_name,value_euro,predicted_value_euro,age,sliding_tackle,agility,short_passing,interceptions,jumping,positioning,curve,crossing,freekick_accuracy
222129,K. Misao,"1,600,000","5,669,361",22,65,66,76,63,68,45,58,69,44
223920,I. Mystakidis,"1,400,000","528,228",24,20,71,67,32,66,70,60,63,44
233647,Z. Boucher,"924,999","707,107",27,12,57,20,22,82,13,12,9,9
223151,Aguilera,"599,999","8,847,725",33,64,77,75,69,63,59,72,41,60
214703,A. Coșelev,"999,999","951,939",25,12,25,19,13,31,6,11,11,14
175789,A. Avlonitis,"849,999","3,658,309",29,70,48,55,71,73,31,40,33,45
234925,Neris,"1,199,999","2,995,306",26,66,52,61,67,68,30,39,30,42
202413,D. Oberlin,"1,900,000","2,805,066",21,50,83,66,23,69,64,57,55,45
225964,D. Sánchez,"649,999","2,683,398",31,18,50,43,21,59,12,16,14,24
230315,B. Bjarnason,"975,000","228,021",30,51,73,66,63,81,70,55,68,34
207531,K. Pierie,"1,400,000","577,637",18,66,66,69,68,73,52,63,64,24
173245,Hernán,"1,100,000","1,830,467",28,70,64,70,68,71,59,47,58,50
234948,J. Carrascal,"1,999,999","424,866",20,35,79,68,35,71,67,62,51,54
214724,Ailton Cardenhas,"675,000","849,108",31,14,30,20,12,35,3,16,10,16
190659,S. Thesker,"874,999","1,528,779",27,63,50,60,70,59,41,33,42,31
208835,R. Fernández,"625,000","205,179",34,57,70,73,57,70,69,76,59,75
123586,J. Lazare Amani,"1,699,999","887,751",21,53,82,70,55,80,64,36,58,42
183490,D. Llanos,"1,100,000","386,408",29,22,75,62,21,66,68,58,53,58
235458,H. Bazile,"1,100,000","2,945,641",28,29,72,67,25,67,64,68,67,73
231874,Y. M'Changama,"874,999","1,181,012",28,61,81,74,63,59,57,70,59,72
216514,M. Agazzi,"524,999","1,336,446",34,11,52,36,20,65,11,13,15,14
213954,J. van den Bergh,"700,000","931,298",32,68,69,69,67,71,54,54,68,45
236993,C. Kipré,"1,400,000","1,251,720",22,66,44,55,65,72,25,28,32,28
233409,J. Horn,"1,299,999","391,613",22,66,66,67,64,69,46,53,67,35
184512,B. Sagredo,"999,999","259,740",29,39,81,71,23,50,67,60,64,63
239808,A. Mitryushkin,"1,199,999","889,263",23,19,31,27,16,60,13,17,11,15
213952,N. Lima,"1,199,999","280,810",24,63,73,65,67,65,64,68,66,41
204992,R. Gumny,"2,099,999","1,846,274",20,64,75,67,64,63,53,53,62,31
234710,D. Tonucci,"824,999","294,909",30,64,34,47,66,82,29,31,33,32
232406,M. Sáček,"1,799,999","950,432",22,63,73,72,69,74,56,63,61,52
214998,Bruno Brígido,"874,999","1,144,342",28,16,35,23,20,49,12,13,12,13
193749,M. Koné,"1,299,999","234,953",27,12,79,62,26,75,70,50,53,56
213717,D. Lamkel Zé,"1,500,000","410,684",22,42,69,73,48,67,65,68,58,68
172756,R. Krauße,"1,199,999","1,107,975",24,73,72,64,67,83,34,44,38,43
181971,M. Bogado,"424,999","309,109",33,65,72,67,53,51,61,70,56,72
174547,P. Mlapa,"1,100,000","501,727",28,25,62,61,36,70,65,70,58,45
168403,P. Forsell,"1,100,000","36,064",28,52,60,70,23,63,63,69,66,71
219091,T. Jodłowiec,"599,999","306,030",33,63,34,66,72,68,56,61,60,43
206035,Huang Bowen,"774,999","4,729,960",31,65,69,70,67,71,66,64,65,72
238802,J. Rojas,"249,999","439,801",35,66,61,69,73,71,41,62,61,40
226002,R. Schiavi,"599,999","32,326,435",32,68,46,47,69,77,24,43,43,49
222930,J. Fuentes,"1,400,000","807,448",23,59,66,70,69,78,47,46,54,50
198354,Eddy Silvestre,"1,100,000","267,399",26,66,79,67,67,78,54,57,57,51
166097,P. Türpitz,"1,100,000","569,846",27,31,78,65,36,67,69,59,63,63
209637,M. Araujo,"1,199,999","570,963",24,72,60,61,64,70,22,23,41,41
206565,T. Serbest,"1,199,999","1,211,981",24,67,64,71,69,68,53,56,58,36
189412,J. Ramis,"1,100,000","6,046,796",29,29,75,64,23,63,65,66,65,44
235236,F. Öztürk,"649,999","586,161",32,19,44,27,24,68,12,20,20,10
229348,M. Modolo,"824,999","348,536",29,65,69,62,58,79,40,22,40,26
189155,J. Walker,"1,400,000","15,638,380",25,37,87,67,31,64,67,63,64,62
206563,L. Damour,"999,999","185,517",28,68,75,67,68,71,52,60,59,52
203491,I. Jebali,"1,299,999","525,066",27,28,68,66,41,55,68,57,53,48
193250,A. Robinson,"1,600,000","56,125",21,67,73,48,67,70,49,35,60,39
189922,S. Souprayen,"824,999","458,965",30,69,72,66,68,74,44,64,70,32
172258,J. Holt,"1,299,999","1,499,509",26,57,93,73,62,85,67,57,53,43
166114,A. O'Brien,"1,299,999","506,553",25,25,73,67,29,69,68,61,65,40
215266,M. Leovac,"800,000","298,390",30,70,70,66,65,71,58,71,72,55
215010,G. Niedermeier,"599,999","653,078",33,73,30,35,56,56,39,36,25,32
203746,José Semedo,"424,999","440,645",34,65,57,67,68,78,21,41,37,37
142818,C. Kazim-Richards,"949,999","780,230",32,41,66,69,15,78,62,64,63,64
205045,L. Melano,"1,400,000","268,321",26,28,79,65,24,61,68,66,66,35
238068,E. Brítez,"1,100,000","1,566,273",26,70,63,57,68,74,49,42,64,37
163828,Jon Toral,"1,400,000","534,816",24,48,69,71,46,53,68,59,67,59
229108,F. Cubero,"69,999","2,246,983",40,66,55,69,65,72,55,47,66,48
186611,N. Röseler,"1,100,000","186,288",27,68,68,65,67,67,48,34,37,36
184819,M. Richter,"1,600,000","92,141",21,16,76,64,18,66,66,60,59,37
183283,A. Le Fondre,"949,999","92,321",32,14,70,62,34,75,71,66,65,53
231667,J. Pérez,"999,999","16,277,141",30,32,72,69,34,72,68,71,71,77
215283,M. Vigorito,"750,000","6,956,204",28,12,52,34,26,67,13,13,13,12
179698,Ricardo Machado,"824,999","330,449",30,65,58,52,64,70,28,53,34,46
177906,J. Taravel,"700,000","146,464",31,64,46,63,69,52,43,36,58,56
234994,D. Cataño,"1,199,999","301,108",27,44,71,70,39,64,64,53,54,63
231410,César,"1,100,000","1,844,211",26,71,43,53,66,50,31,35,49,32
230386,L. Grimi,"400,000","7,466,117",34,73,66,63,67,81,61,34,73,48
223730,D. Soddimo,"999,999","31,658,686",31,33,82,66,37,76,68,59,70,61
214258,Ratón,"975,000","916,121",25,14,68,40,11,67,8,14,11,12
183815,Brahim,"2,200,000","1,915,769",19,21,81,71,20,65,65,62,53,47
232711,Césario Figueirido,"324,999","16,475,055",35,74,45,62,55,62,31,51,57,55
166919,T. van Weert,"1,100,000","16,356,474",28,22,65,62,20,86,73,54,39,39
190982,M. Riquero,"249,999","278,889",36,58,48,74,72,80,60,49,63,65
220166,G. Flores,"499,999","1,228,593",33,68,71,66,64,83,60,67,70,62
210182,J. Stage,"1,299,999","104,924",22,60,67,68,63,61,66,55,65,50
186117,M. Wilson,"675,000","6,546,982",31,70,63,60,66,53,56,44,66,67
240133,Alberto Perea,"949,999","824,971",28,17,74,62,23,70,68,69,64,75
229381,Avto,"949,999","200,240",27,30,73,63,27,46,66,49,59,47
190724,M. Jahfali,"750,000","472,208",28,66,52,62,65,76,39,32,43,24
162053,J. Mutch,"999,999","1,230,957",27,58,63,70,63,66,70,72,68,71
233988,M. Tchokounté,"900,000","304,957",30,24,52,62,17,68,71,55,40,40
156164,P. Rojas,"949,999","619,301",27,26,83,66,22,72,58,39,66,29
240131,M. Pourié,"949,999","134,766",28,13,58,62,35,75,66,42,54,46
223747,L. Chambers,"524,999","247,696,721",33,67,54,57,64,75,21,34,52,17
232728,Vágner Norteiro,"249,999","607,386",35,70,87,68,69,70,57,70,66,72
228887,M. Cranie,"599,999","28,323,661",32,67,62,64,66,74,51,37,65,39
232214,Gabrielzinho,"1,299,999","488,476",22,42,90,62,21,64,65,48,61,44
219670,S. Kingsley,"999,999","4,795,598",24,70,75,64,64,79,67,72,71,65
205846,Y. Yoshida,"700,000","570,729",29,65,83,65,63,87,52,58,68,31
190485,T. Mrčela,"874,999","554,024",28,62,38,55,68,31,20,20,27,47
185109,D. Lemos,"1,299,999","2,464,224",23,12,67,60,14,72,70,36,28,33
241941,G. Piovi,"999,999","702,039",24,75,77,50,69,73,50,61,49,42
219413,David Bruno,"849,999","330,778",27,64,72,65,68,71,49,57,64,54
191252,H. Olvera,"700,000","576,579",28,70,63,71,68,74,38,74,75,32
243988,M. Sadlok,"700,000","1,019,807",29,68,64,61,68,82,45,71,70,66
240916,S. Nsoki,"1,699,999","734,749",19,72,59,68,65,67,51,48,64,31
165908,E. Velasco,"849,999","614,885",27,67,67,58,68,70,24,30,65,29
208916,M. Gaus,"700,000","110,270",29,65,69,64,61,73,62,56,63,46
205588,Álex Díez,"1,199,999","359,419",23,66,64,65,64,60,64,68,74,68
199700,D. Ljubicic,"1,400,000","125,175",21,65,71,69,65,69,54,58,68,42
230693,Oh Beom Seok,"350,000","2,643,414",34,64,68,65,68,76,59,52,65,51
221477,M. Al Sahlawi,"800,000","1,173,616",32,16,69,68,26,77,69,64,58,53
214053,I. Höhn,"874,999","175,167",27,71,65,59,63,83,25,34,47,35
209701,Aridai,"874,999","463,665",30,18,93,63,25,75,73,46,60,51
160292,Macedo,"1,100,000","265,343",26,15,71,61,16,68,64,57,55,41
219684,Song Seung Min,"1,100,000","970,147",27,44,70,64,51,62,69,54,59,58
178211,F. Burbano,"1,100,000","1,332,675",26,19,81,63,27,73,68,32,63,29
173859,J. Pelupessy,"975,000","1,362,969",25,64,72,67,71,70,54,68,53,64
233763,B. Watson,"524,999","372,710",33,65,48,67,70,68,60,79,67,73
208675,S. Nicholson,"1,199,999","115,557",24,34,84,61,34,59,63,51,59,37
203043,R. Zwinkels,"210,000","404,337",35,11,46,35,13,75,16,9,15,12
189730,S. Baldock,"900,000","82,229",29,28,79,56,35,73,71,63,48,58
188194,P. Dahlberg,"1,199,999","682,021",20,13,24,28,6,44,7,10,11,11
246818,T. Watt,"1,199,999","425,747",25,17,68,55,19,70,67,63,31,33
244258,M. O'Halloran,"949,999","820,770",28,31,89,59,49,67,58,58,66,39
230178,F. Di Tacchio,"900,000","1,470,852",28,64,49,69,70,76,59,47,35,52
234032,L. Ibáñez,"675,000","563,859",30,61,83,65,63,74,65,82,70,78
156464,N. Ćalasan,"1,100,000","848,604",22,65,43,53,65,71,29,29,29,34
220720,D. Zagorac,"550,000","667,068",32,12,45,19,16,47,17,10,11,15
219952,Fredinho Mutto,"750,000","6,441,044",27,75,64,69,73,44,49,68,67,55
214320,Lluis López,"1,299,999","1,060,816",22,72,64,63,73,74,48,32,46,26
208432,R. Wood,"524,999","3,376,691",33,67,28,53,67,69,40,22,41,26
204080,A. Fulignati,"924,999","472,542",24,18,52,32,20,63,12,14,19,14
192559,L. Henderson,"1,199,999","184,888",22,49,72,72,53,60,59,67,58,63
186415,F. Flores,"774,999","754,378",32,13,72,68,14,71,72,53,64,59
214575,T. Pettersson,"824,999","549,230",28,72,57,62,58,50,58,54,46,36
204847,A. Montalto,"874,999","730,864",30,15,61,52,45,73,73,54,41,53
159278,G. Nauber,"924,999","856,265",26,67,60,58,67,80,21,26,35,28
155694,S. Andrist,"849,999","4,486,907",31,39,81,61,46,58,63,70,62,59
212014,L. Payares,"824,999","2,331,402",29,62,47,58,69,68,39,29,22,26
198702,A. Garofalo,"550,000","14,162,917",34,70,78,69,65,83,52,70,68,75
233791,S. De Petter,"524,999","906,170",33,61,57,64,72,52,57,34,54,56
228415,Ricardo Nunes,"499,999","1,618,924",32,65,70,59,65,70,64,71,70,69
233790,K. Barmen,"1,100,000","891,882",25,60,59,68,65,85,69,65,58,63
221246,A. Maksimenko,"1,400,000","542,025",20,12,24,17,6,51,8,13,12,13
214590,L. Godoy,"1,199,999","270,652",23,67,71,63,68,61,59,40,64,35
232253,Thiago Martins,"1,100,000","124,617",23,71,49,54,64,84,32,37,45,43
230205,D. Gómez,"874,999","186,211",30,29,82,69,23,74,63,66,60,65
225341,J. Fuentes,"424,999","148,055",35,37,71,71,62,75,71,57,56,62
203069,Lucas Fernandes,"1,199,999","83,471",24,18,84,60,16,60,70,43,62,40
199741,Nosberto Vila,"249,999","1,694,891",35,68,81,69,75,63,48,54,71,41
183356,David García,"999,999","13,034,451",25,65,50,64,67,82,58,33,53,38
49212,R. Tunnicliffe,"1,100,000","394,813",26,65,60,71,66,61,63,60,66,47
240956,C. Quaner,"949,999","744,496",27,23,59,65,21,37,68,43,65,38
228668,T. Ayasse,"599,999","216,796",32,60,60,66,70,86,60,64,59,52
221756,J. Speroni,"60,000","859,813",39,15,46,38,17,72,8,15,13,12
214351,M. Melluso,"1,799,999","74,430",20,66,77,63,59,63,59,45,66,33
206159,M. Taylor,"924,999","282,329",28,21,80,64,24,78,70,65,50,37
240206,Lee Gwang Hyeok,"1,199,999","477,976",23,30,84,65,30,87,66,64,66,64
229966,D. Novoa,"725,000","218,747",29,13,32,26,16,52,13,14,16,39
227150,S. Sabelli,"924,999","588,471",26,68,72,60,67,66,37,46,58,40
208974,T. Gjertsen,"1,100,000","357,760",26,48,90,63,51,43,67,65,60,56
246093,Nando,"1,199,999","2,167,005",24,35,75,66,30,61,63,65,67,58
174669,M. Poletanović,"999,999","37,565",25,56,61,74,66,61,65,66,52,65
230221,H. Bahebri,"1,100,000","3,734,542",26,50,81,64,42,65,67,69,65,48
219725,André Luís,"1,199,999","494,727",24,21,76,54,17,82,66,57,36,35
234060,K. Mączyński,"599,999","446,721",31,66,70,69,70,70,68,72,67,66
230476,Kauã Zanson,"269,999","273,741",35,72,53,43,69,77,42,72,57,62
223820,S. Minelli,"824,999","737,460",25,19,57,25,22,70,19,14,11,18
234827,Y. Herrera,"1,299,999","533,493",21,68,60,68,64,75,60,56,44,51
223307,Lucas Medeirão,"450,000","580,270",35,35,40,53,33,43,76,59,55,66
157515,C. Rodríguez,"1,199,999","2,704,037",25,46,66,71,48,63,65,58,59,61
219487,J. Rasmussen,"1,400,000","1,286,785",21,66,63,62,66,68,22,30,56,29
215647,J. Kubicki,"1,199,999","817,734",23,63,66,70,66,62,52,54,49,38
207711,E. Velarde,"499,999","558,677",32,68,71,66,66,73,56,60,70,60
203871,F. De Col,"999,999","2,153,028",25,70,70,55,63,59,45,47,66,32
189278,Juanma,"949,999","233,100",28,19,34,55,25,40,73,44,44,45
242270,Chuli,"949,999","1,512,259",28,29,80,65,40,69,72,59,68,43
237662,V. Viola,"1,100,000","315,574",27,22,69,66,24,65,66,55,63,66
199262,L. Murphy,"900,000","248,557",29,66,56,70,67,49,56,68,66,61
223581,N. Spalek,"1,400,000","554,892",22,32,78,65,28,65,64,57,65,56
202589,B. Lennon,"1,299,999","893,221",21,58,66,66,60,76,65,69,74,44
241756,Kim Young Uk,"999,999","20,107",27,59,71,68,65,73,66,66,67,69
226652,J. Iglesias,"700,000","222,768",30,59,72,71,62,54,50,54,62,55
224604,Javi Hernández,"874,999","1,663,455",29,25,73,68,52,37,57,70,62,71
224348,R. Bedoui,"824,999","214,949",29,64,68,63,68,73,38,42,55,41
204380,Park Yong Woo,"1,100,000","273,002",25,57,61,68,63,72,59,37,47,47
202076,Wang Shenchao,"675,000","543,858",30,71,64,60,72,66,45,35,52,28
224876,L. Hoyos,"725,000","684,111",29,18,43,32,24,57,15,18,18,20
222572,J. Brinkies,"824,999","2,404,490",25,11,55,34,21,71,13,12,10,19
192363,Z. Valentin,"849,999","6,815,986",27,68,60,68,63,72,52,54,64,30
188779,M. Curado,"999,999","400,353",23,62,39,56,65,71,31,33,29,28
232811,Iván Villar,"949,999","2,867,592",21,15,38,23,18,52,12,20,13,15
228715,M. Fenger,"874,999","240,912",28,67,65,64,65,76,41,59,44,64
212075,L. DeVere,"725,000","513,290",29,63,50,63,68,74,35,21,32,36
205163,J. Amano,"999,999","362,580",27,45,74,72,55,70,69,67,68,68
187498,B. Van Durmen,"1,100,000","1,199,622",21,65,58,68,66,58,56,49,52,52
182122,A. Nabbout,"1,100,000","2,345,444",26,25,72,65,22,63,69,59,65,45
232810,E. Huws,"1,199,999","8,703,040",25,60,66,71,64,66,60,60,64,56
230506,J. Jantscher,"874,999","113,997",30,25,69,71,35,54,64,72,70,66
192617,Zou Zheng,"649,999","483,919",31,64,71,65,65,73,68,55,67,48
239465,T. Kida,"999,999","4,311,715",24,58,78,70,66,81,46,35,53,45
157801,Adão Salvadaldo,"474,999","153,898",35,23,87,55,30,66,65,51,61,52
136553,T. Perthel,"675,000","13,876,158",30,66,76,65,62,76,67,69,74,68
198011,M. Chrien,"1,299,999","2,699,983",23,55,65,72,55,60,70,60,65,41
239738,N. Pulzetti,"424,999","8,644,455",35,65,73,70,67,73,67,68,64,53
173178,Lee Dong Gook,"260,000","5,171,369",39,16,29,58,33,74,75,80,65,70
223610,T. Eaves,"1,100,000","372,897",27,31,58,52,20,66,67,32,28,29
221050,J. Angulo,"1,400,000","944,946",21,68,62,66,64,75,53,57,67,38
214906,Manolo Reina,"450,000","535,719",33,12,57,30,23,68,9,20,8,12
209018,David Concha,"1,500,000","50,065",22,27,63,62,30,40,71,71,67,52
241785,W. Francis,"750,000","435,834",28,67,72,63,66,74,59,69,66,60
233849,A. Hughes,"874,999","2,827,863",26,64,67,61,65,81,41,28,58,71
134777,Baraka,"599,999","1,235,779",32,67,48,66,70,70,54,46,48,48
191096,V. Amiri,"849,999","1,988,786",30,21,77,64,34,49,63,62,70,44
212088,A. D'Alberto,"999,999","422,779",24,68,65,62,65,77,55,60,66,39
199800,G. Bourillon,"269,999","1,119,129",34,62,32,69,74,63,39,53,48,52
197496,K. Hyland,"700,000","344,930",29,66,56,67,66,77,64,49,57,64
213367,M. Abdul Shafy,"350,000","328,336",33,63,79,62,68,71,67,69,65,42
201079,Z. Bergdich,"675,000","2,040,165",30,69,77,65,65,86,67,75,61,46
211848,Y. Al Mosailem,"375,000","1,025,520",35,12,49,22,13,64,12,20,18,14
209800,L. Abergel,"999,999","271,754",26,67,72,68,65,73,54,42,62,39
198024,L. Laverone,"675,000","373,500",29,57,81,66,60,81,64,70,72,65
245383,B. Zolinski,"1,100,000","1,666,546",26,62,72,64,63,74,68,61,64,50
236167,M. Herrera,"700,000","5,446,496",29,70,53,58,64,61,28,35,31,34
234119,Y. de Lanlay,"1,100,000","135,081",26,50,88,65,49,79,67,64,64,58
216199,T. Mavromatis,"1,100,000","125,058",22,68,52,55,68,76,31,23,38,22
214151,Freddy Cardouso,"849,999","1,322,137",31,36,72,71,58,64,68,76,74,70
205447,Lucas Fernandes,"1,600,000","209,722",21,43,79,72,49,53,64,72,68,72
232582,P. Mainka,"975,000","445,292",24,63,53,58,66,42,35,36,38,37
214406,J. Mahecha,"675,000","223,644",31,56,69,70,67,77,64,58,68,68
210566,M. Kuhn,"849,999","2,457,737",27,64,76,67,57,71,58,70,74,69
140422,W. Andrade,"375,000","416,850",34,61,39,54,67,76,24,20,24,22
204422,A. Acevedo,"210,000","55,707",35,60,51,52,71,76,32,21,27,31
202630,L. Chiaretti,"849,999","1,149,444",31,24,82,69,24,42,61,69,66,67
193157,A. Baptiste,"524,999","1,420,061",33,64,63,60,68,81,55,27,57,17
206485,D. McGowan,"774,999","1,103,815",27,62,55,62,68,76,44,44,47,40
140181,A. Kochenkov,"550,000","1,083,291",31,16,35,35,14,67,10,12,14,12
235156,J. van der Linden,"849,999","884,653",28,67,34,72,72,46,36,80,75,81
193939,R. Camacho,"874,999","552,824",28,63,46,68,69,66,43,43,52,30
246419,H. Sogahata,"60,000","687,923",39,13,28,26,12,52,10,10,13,11
241811,J. Dunne,"1,299,999","473,266",21,70,48,64,66,65,30,31,40,28
239763,B. Kee,"949,999","1,182,973",28,21,73,61,19,74,67,45,48,51
220051,Y. Verschaeren,"1,799,999","1,202,467",17,35,84,66,37,73,60,51,54,53
216467,Sergio Gómez,"1,799,999","312,846",18,38,82,75,28,52,54,74,65,60
208019,E. Zhegrova,"1,699,999","1,015,106",19,18,76,64,20,71,58,63,57,29
200595,M. Miloš,"924,999","16,062,224",25,67,77,66,65,60,53,65,67,48
193426,J. Payne,"1,199,999","147,631",24,16,86,65,20,79,62,60,54,51
191378,D. Bain,"975,000","177,888",25,64,44,58,65,88,20,40,24,27
125586,Park Jun Hyuk,"550,000","2,347,247",31,12,33,20,14,43,15,12,16,15
229266,M. Beister,"949,999","113,541",28,40,75,64,52,74,66,67,63,62
205216,S. Kurata,"874,999","2,951,050",30,67,68,72,66,53,64,42,65,54
199840,S. Andersen,"120,000","1,933,650",37,15,56,43,19,62,15,26,20,16
241823,J. Rodon,"1,199,999","231,138",21,68,47,66,72,71,23,25,34,32
236447,Sérgio Marakis,"874,999","509,628",27,65,62,66,69,79,45,41,42,45
236191,Marco Matias,"874,999","547,375",29,28,76,64,37,61,70,59,63,54
229023,A. Cruz,"1,299,999","423,756",21,66,65,68,62,77,50,62,65,60
221855,R. Peña,"1,299,999","684,037",21,18,68,62,18,60,67,32,30,25
187550,Enzio Julião,"474,999","2,151,551",35,42,72,63,32,59,72,47,37,48
186270,P. Eze,"1,100,000","2,448,884",26,18,80,54,15,73,61,46,43,40
237214,Liu Binbin,"1,100,000","115,080",25,31,61,69,38,83,66,55,58,54
231070,Eduardo Neto,"700,000","517,089",30,64,59,67,68,81,57,63,62,44
227998,G. Ghazaryan,"849,999","64,114",30,39,68,72,50,51,67,61,67,70
223134,L. Abubakar,"999,999","648,462",24,64,55,67,68,79,24,33,34,26
221854,B. Pittón,"924,999","14,137,453",26,67,62,53,73,82,57,64,79,63
202910,D. Badji,"1,100,000","4,783,057",26,34,68,59,19,84,62,39,44,39
225455,Z. Yavru,"849,999","135,453",27,63,71,62,64,64,60,65,64,38
208047,Wu Xinghan,"1,100,000","2,177,694",26,48,79,65,55,59,68,55,65,42
247470,D. Mitov Nilsson,"725,000","1,320,685",28,10,29,37,13,61,14,13,14,14
234413,V. Dávila,"1,299,999","324,522",21,34,78,75,25,52,69,65,45,67
214957,Kim In Seong,"900,000","807,676",29,31,81,71,22,80,57,55,76,48
243628,Dario Junior,"949,999","464,027",27,22,89,62,20,47,62,60,62,32
232620,F. Müller,"1,100,000","643,413",26,66,84,67,61,74,57,66,61,60
222636,H. Osorio,"874,999","713,811",30,29,71,66,37,64,72,59,40,63
193195,A. Vukotić,"999,999","3,086,110",23,64,46,63,67,42,33,31,27,32
184747,K. Omori,"949,999","2,925,590",26,25,79,72,39,88,68,61,67,38
239787,G. Kyei,"1,299,999","1,021,058",23,18,61,62,19,80,68,51,40,36
235947,N. Ben Khalifa,"1,100,000","2,071,638",27,26,75,68,31,68,70,56,61,49
234667,C. Martin,"900,000","9,933,285",30,34,60,62,47,78,72,66,43,65
232875,G. Torres,"1,400,000","348,594",22,60,77,68,41,70,66,40,62,28
229803,J. Brunetta,"1,600,000","2,424,648",21,48,84,72,52,60,57,78,77,78
204203,Nadjack,"999,999","475,147",25,67,67,67,68,81,58,54,61,32
219582,D. Nishi,"649,999","198,354",31,72,65,72,62,78,65,54,69,42
212158,E. Taffertshofer,"999,999","908,009",24,67,76,66,71,83,49,41,48,39
210366,Xavi Molina,"575,000","10,578,216",32,66,68,67,68,65,58,49,60,42
183741,S. Fortès,"924,999","798,421",26,68,56,63,61,54,23,24,51,25
174013,O. Osawe,"1,199,999","844,051",25,16,70,61,16,81,66,43,43,32
237245,N. Lomb,"824,999","1,106,599",25,16,47,26,17,65,5,17,15,13
236477,M. Zullo,"675,000","287,849",30,65,88,68,63,91,66,62,71,46
240316,Olmo,"375,000","331,421",34,66,69,59,65,85,51,39,47,20
169404,E. Segura,"1,400,000","1,775,924",22,66,61,52,67,73,26,23,23,30
232380,A. Claude Maurice,"1,699,999","13,492,404",20,40,86,67,21,48,67,58,55,46
165564,Cláudio Falcão,"999,999","53,904",24,63,70,70,69,83,59,45,53,44
213948,J. Fejzić,"524,999","346,065",32,14,25,23,14,49,8,12,11,15
211388,Y. Mutō,"900,000","387,145",30,23,71,67,36,78,67,57,60,57
207804,A. Kwarasey,"575,000","7,674,189",31,14,63,43,23,73,14,11,18,12
204220,D. Holmes,"1,299,999","1,337,989",24,45,78,66,45,56,68,49,59,40
190651,L. Ghiringhelli,"849,999","2,402,649",27,66,63,59,63,67,51,50,66,38
230860,A. Bell,"999,999","502,979",24,66,66,63,58,72,51,33,64,45
216268,C. Edwards,"1,100,000","1,069,836",25,57,76,67,56,45,68,72,70,57
235467,M. Martínez,"269,999","190,005",35,56,33,45,68,67,26,23,28,60
231627,D. Poha,"1,299,999","2,318,930",21,64,75,72,68,71,46,64,64,66
222411,D. Watmore,"1,199,999","312,705",25,35,78,66,21,58,67,66,58,42
219595,M. Moreno,"1,199,999","76,253",24,44,86,72,44,72,66,58,69,52
193482,U. Sadiq,"1,400,000","72,955",22,19,60,60,19,70,63,56,43,41
175818,J. Prior,"824,999","430,987",23,12,35,35,25,61,15,16,13,16
214730,D. Quiñónes,"1,199,999","251,019",23,37,83,63,54,83,64,59,59,52
184777,Zequinha,"774,999","1,005,981",32,34,70,64,26,63,64,71,63,62
176585,T. De Sutter,"725,000","834,787",33,29,29,69,37,41,75,57,50,54
237257,I. González,"725,000","1,164,402",29,18,37,28,20,63,12,16,13,11
216265,E. Herrera,"900,000","5,310,388",30,24,47,68,42,69,69,60,51,51
204489,I. Pallas,"210,000","1,017,907",36,64,64,62,63,72,34,23,49,39
190408,J. Yueill,"1,299,999","324,554",21,46,67,73,58,50,68,69,58,65
239048,U. Ikpeazu,"1,199,999","778,503",24,19,58,54,22,66,65,36,39,31
173531,S. Elbers,"1,100,000","2,764,252",26,24,74,62,30,61,64,51,62,55
230107,M. Reginiussen,"824,999","2,340,742",31,55,74,67,64,53,70,54,55,56
229851,H. Akbunar,"1,100,000","419,065",25,39,75,61,33,38,66,54,67,58
223195,B. Amos,"725,000","8,776,433",28,12,54,12,23,57,14,13,14,11
200667,L. Coulibaly,"1,400,000","1,126,426",22,69,71,70,71,65,60,54,52,42
197851,A. Al Bulayhi,"824,999","563,826",29,69,37,50,65,81,25,30,30,23
208602,O. Ovacıklı,"675,000","405,928",30,69,57,65,69,60,54,52,60,41
200922,M. Power,"999,999","1,468,206",25,63,62,69,64,74,64,60,71,66
244185,A. Hayashi,"550,000","2,539,121",31,17,56,42,15,76,12,35,25,28
239577,Y. van Nieff,"975,000","593,978",25,62,65,68,67,63,50,80,80,78
221401,S. Schipplock,"900,000","1,689,755",30,27,62,63,42,77,67,53,62,47
204761,S. Mraz,"1,400,000","637,108",21,17,65,65,13,72,65,60,50,40
203225,Y. Coulibaly,"999,999","1,830,578",24,65,85,61,63,60,46,30,62,31
192728,Alemão,"874,999","453,039",28,69,53,51,65,63,46,41,55,40
191192,G. Hall,"900,000","544,970",27,66,55,60,70,71,37,30,27,31
171992,J. Jeggo,"924,999","1,003,183",27,62,73,65,67,39,59,59,55,56
236265,M. Hartmann,"725,000","435,203",32,21,70,65,37,82,73,58,66,47
231913,D. Petrucci,"924,999","50,917",27,63,53,74,63,62,52,67,42,68
211177,Juan Carlos,"575,000","199,035",31,14,68,28,24,76,13,25,22,14
210409,R. Sandoval,"1,199,999","1,804,746",24,17,74,65,17,74,54,51,65,63
170472,F. Aursnes,"1,299,999","43,130",23,58,74,69,65,71,66,67,68,63
208616,A. Traustason,"1,100,000","2,604,202",25,53,78,65,67,52,67,71,67,66
235751,L. MacLeod,"1,100,000","425,149",24,60,63,68,57,62,68,60,67,61
226535,J. Parr,"675,000","522,761",30,64,75,64,63,54,61,49,65,53
224487,Isaac Becerra,"675,000","200,526",30,19,68,38,23,76,14,22,19,20
190438,B. Nastić,"975,000","5,403,786",24,68,66,63,67,70,53,43,69,34
237542,S. Johnson,"1,199,999","3,746,980",25,13,69,58,29,75,69,52,53,37
