Play_Id,Name,Age,Height_Cm,Weight_Kgs,Positions,Nationality,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5,Work_Rate
200263,D. Cawley,27,152.4,76.2,MF,Republic of Ireland,59,60,180000,1,2,Medium/ Medium
238406,F. Cosciuc,21,182.88,72.1,DF,Argentina,59,74,300000,1,2,Medium/ Medium
215365,L. Forte,24,175.26,64,FW,Italy,59,65,220000,1,2,Medium/ Medium
245060,A. Casco,22,172.72,72.1,MF,Argentina,59,66,220000,1,2,Medium/ Medium
224068,H. Konaté,24,182.88,77.1,GK,Ivory Coast,59,63,140000,1,1,Medium/ Medium
220994,J. Bridge,23,152.4,73,MF,England,59,67,230000,1,2,High/ Medium
244289,K. Bafounta,17,193.04,73.9,MF,France,59,83,325000,1,3,Medium/ Medium
239681,O. Bertel,22,175.26,64,DF,Colombia,59,67,200000,1,2,Medium/ Medium
239425,C. Kablan,24,175.26,68.9,DF,Switzerland,59,65,180000,1,2,Medium/ Medium
233793,A. Lewis,20,182.88,84.8,DF,Wales,59,76,300000,1,2,Medium/ Medium
238656,S. Tigges,20,195.58,82.1,MF,Germany,59,65,210000,1,2,Medium/ Medium
209728,M. Blakstad,25,193.04,83,MF,Norway,59,63,200000,1,2,Medium/ Medium
244799,Pol Moreno,24,193.04,79.8,DF,Spain,59,67,200000,1,2,Low/ Medium
244542,K. Kaïboue,20,182.88,64.9,MF,France,59,71,240000,1,2,Medium/ Medium
233022,Yang Ting,25,182.88,72.1,DF,China PR,59,62,160000,1,2,Low/ Medium
239676,K. Taylor,19,152.4,69.9,MF,England,59,72,280000,1,3,Medium/ Medium
215100,P. Arredondo,24,182.88,78,DF,Chile,59,66,190000,1,2,Low/ Medium
194363,N. Yamada,28,167.64,66.2,MF,Japan,59,59,160000,1,3,High/ Medium
246074,B. Goller,20,154.94,64.9,MF,Germany,59,75,325000,1,3,High/ Medium
243514,J. Meier,19,152.4,78,DF,Germany,59,75,290000,1,2,Medium/ Medium
166713,B. Murphy,33,152.4,74.8,GK,Republic of Ireland,59,59,80000,1,1,Medium/ Medium
231481,T. Vassell,22,182.88,69.9,DF,England,59,65,180000,1,2,Medium/ Medium
18745,M. Tyler,41,182.88,83,GK,England,59,59,10000,1,1,Medium/ Medium
236344,J. Molumby,19,152.4,64,MF,Republic of Ireland,59,74,325000,1,2,Medium/ Medium
247607,P. Arboine,20,152.4,67.1,DF,Costa Rica,59,68,210000,1,2,Medium/ Medium
246071,Oh Inpyo,21,152.4,63,MF,Korea Republic,59,67,230000,1,2,Medium/ Medium
227895,K. Twardek,22,185.42,78.9,MF,Canada,59,68,240000,1,2,Medium/ Medium
235061,O. Al Sunain,23,170.18,71.2,DF,Saudi Arabia,59,66,180000,1,2,High/ Medium
219701,J. Wrąbel,22,193.04,87.1,GK,Poland,59,68,180000,1,1,Medium/ Medium
235572,R. Sykes,19,195.58,73,DF,England,59,72,260000,1,2,Low/ High
236852,J. Garay,26,175.26,73,DF,Colombia,59,62,160000,1,2,Medium/ High
232500,Y. Fortune,20,152.4,76.2,FW,France,59,74,325000,1,2,Medium/ Medium
212532,Lee Sang Hyeob,29,152.4,66.2,MF,Korea Republic,59,59,150000,1,2,High/ Low
242482,E. Coronel,22,175.26,73,DF,Argentina,59,67,200000,1,2,Medium/ Medium
239666,T. Müsel,19,185.42,76.2,FW,Germany,59,76,325000,1,2,Medium/ Medium
241969,D. Martinović,21,152.4,77.1,FW,Croatia,59,67,230000,1,2,Medium/ Medium
242735,C. Manley,22,154.94,77.1,DF,United States,59,69,220000,1,2,High/ Medium
242222,L. Selahi,20,154.94,69.9,MF,Albania,59,72,290000,1,3,Medium/ Medium
242989,Han Seung Wook,23,175.26,69.9,MF,Korea Republic,59,67,230000,1,2,Medium/ Medium
246060,J. Abbel,20,154.94,74.8,DF,Netherlands,59,68,200000,1,2,Medium/ Medium
244770,F. Manzo,20,175.26,66.2,MF,Chile,59,68,230000,1,2,Medium/ Medium
229922,O. Al Khalaf,22,175.26,59.9,MF,Saudi Arabia,59,70,240000,1,2,Medium/ Medium
228642,J. Tilley,20,175.26,68.9,MF,England,59,73,350000,1,3,Medium/ Medium
244001,T. Weiner,20,190.5,83,GK,Germany,59,72,230000,1,1,Medium/ Medium
244000,T. Fleckstein,19,187.96,64.9,DF,Germany,59,73,300000,1,2,Medium/ Medium
235807,A. Morley,19,182.88,72.1,MF,England,59,73,325000,1,2,Medium/ Medium
228383,K. Grabara,20,190.5,74.8,GK,Poland,59,76,280000,1,1,Medium/ Medium
182046,Zhou Liao,30,182.88,78,FW,China PR,59,59,160000,1,2,High/ Medium
246557,L. Corbu,24,175.26,68,DF,Romania,59,64,170000,1,2,Medium/ Medium
235549,A. Ramalingom,25,152.4,69.9,FW,France,59,63,200000,1,2,Medium/ Medium
244764,G. Kakudji,19,193.04,83,DF,Belgium,59,72,250000,1,2,Medium/ Medium
232476,K. Shiihashi,21,152.4,68.9,DF,Japan,59,63,170000,1,2,Medium/ High
238363,R. Obermair,22,182.88,76.2,MF,Germany,59,68,240000,1,2,Medium/ Medium
245530,L. Calderón,20,175.26,69.9,FW,Argentina,59,68,240000,1,2,High/ Low
238106,Wang Wei,29,182.88,74.8,MF,China PR,59,59,150000,1,2,High/ High
246297,H. Abdelli,19,187.96,83,MF,France,59,73,325000,1,2,Medium/ Medium
243737,M. Kamenz,20,187.96,79.8,GK,Germany,59,65,150000,1,1,Medium/ Medium
237849,R. Marín,20,154.94,72.1,FW,Mexico,59,76,350000,1,2,Medium/ Medium
237337,T. Verlinden,19,172.72,64.9,DF,Belgium,59,77,325000,1,3,Medium/ Medium
246808,R. Hirose,23,175.26,68,DF,Japan,59,67,190000,1,2,Medium/ Medium
243992,T. Corbaz,25,152.4,64.9,MF,Switzerland,59,66,190000,1,2,Medium/ Medium
235800,M. Šverko,21,187.96,81.2,DF,Croatia,59,72,260000,1,2,Medium/ Medium
234264,Jeong Seung Won,22,170.18,68,MF,Korea Republic,59,69,250000,1,2,Medium/ Medium
232216,Kim Gyeong Jae,25,182.88,73,DF,Korea Republic,59,64,180000,1,2,Low/ High
228888,G. Edmundson,21,190.5,78.9,DF,England,59,70,240000,1,2,Medium/ Medium
184599,R. Simpson,33,185.42,74.8,FW,England,59,59,100000,1,2,High/ Medium
245015,Y. Roemer,17,154.94,69.9,FW,Netherlands,59,75,300000,1,3,Medium/ Medium
230935,Z. de la Paz,23,187.96,78,GK,Curacao,59,68,180000,1,1,Medium/ Medium
242454,M. Čović,20,170.18,62.1,MF,Germany,59,76,350000,1,3,Medium/ Medium
218646,M. Smith,23,152.4,69.9,MF,England,59,62,190000,1,2,Medium/ Medium
212502,R. Singh,28,185.42,74.8,FW,India,59,59,,1,2,Medium/ Medium
245780,F. Schwarzholz,19,154.94,74.8,MF,Germany,59,74,290000,1,2,Medium/ Medium
242196,M. Real,19,154.94,73,DF,United States,59,73,290000,1,2,Medium/ Medium
246803,D. Jones,21,175.26,74.8,MF,United States,59,74,350000,1,2,High/ Medium
236563,F. Şimşek,21,185.42,74.8,MF,Germany,59,74,350000,1,3,High/ Low
235027,L. Southwood,21,193.04,72.1,GK,England,59,73,280000,1,1,Medium/ Medium
233491,J. Kristoffersen,22,198.12,77.1,FW,Norway,59,68,240000,1,2,Medium/ Medium
203539,K. Devaney,28,152.4,69.9,MF,Republic of Ireland,59,59,160000,1,3,High/ Medium
234258,S. Seddon,21,152.4,68,DF,England,59,71,240000,1,2,Medium/ Medium
198162,F. Mveng,26,175.26,79.8,MF,Switzerland,59,62,190000,1,2,Medium/ Medium
243217,Kim Min Jun,25,152.4,71.2,MF,Korea Republic,59,62,190000,1,2,Medium/ Medium
229393,S. Hornby,24,185.42,79.8,GK,England,59,63,140000,1,1,Medium/ Medium
247566,J. Barreto,19,154.94,76.2,FW,Argentina,59,75,325000,1,2,Medium/ Medium
243982,Y. Yakovenko,25,193.04,86.2,FW,Ukraine,59,63,210000,1,2,Medium/ Medium
215816,D. O'Halloran,23,172.72,68.9,MF,Republic of Ireland,59,68,240000,1,2,High/ Low
243975,G. Kılıç,19,182.88,73.9,MF,Germany,59,73,325000,1,3,Medium/ Medium
222471,J. Rasheed,27,190.5,91.2,GK,Norway,59,63,140000,1,1,Medium/ Medium
241158,M. Özvardar,20,182.88,78,FW,Turkey,59,70,270000,1,2,Medium/ Medium
247044,Adrià López,23,165.1,58.1,MF,Spain,59,66,220000,1,2,High/ High
242435,J. Wakely,18,190.5,74.8,DF,England,59,79,280000,1,2,Medium/ Medium
226563,R. Grego-Cox,22,170.18,64.9,FW,Republic of Ireland,59,68,240000,1,2,High/ Medium
200195,Ramón,28,182.88,83,DF,Brazil,59,59,130000,1,2,High/ Medium
240642,A. Sosa,22,182.88,79.8,GK,Argentina,59,70,210000,1,1,Medium/ Medium
206082,K. Callan-McFadden,23,182.88,78,DF,Republic of Ireland,59,64,180000,1,2,Medium/ Medium
240129,M. Haarup,23,152.4,69.9,DF,Denmark,59,68,200000,1,2,High/ Medium
237825,N. Kirby,19,172.72,66.2,MF,England,59,79,325000,1,3,Medium/ Medium
232704,T. Ominami,21,182.88,72.1,DF,Japan,59,72,270000,1,2,Medium/ Medium
238846,T. Archibald,21,154.94,59.9,MF,Scotland,60,74,450000,1,3,High/ Medium
231422,V. Rodríguez,23,162.56,64,MF,Mexico,60,67,290000,1,2,High/ Medium
169725,I. Miller,32,190.5,88.9,FW,England,60,60,190000,1,2,Medium/ Low
227837,H. Castegren,22,182.88,82.1,DF,Sweden,60,70,290000,1,2,Medium/ Medium
236540,S. Adrian,21,182.88,74.8,MF,Sweden,60,72,375000,1,2,Medium/ Medium
240123,L. Plogmann,18,187.96,78,GK,Germany,60,81,400000,1,1,Medium/ Medium
239867,G. Giannoutsos,20,154.94,78.9,DF,Greece,60,72,325000,1,2,Medium/ Medium
239355,R. Boultam,21,187.96,77.1,MF,Netherlands,60,74,450000,1,2,Medium/ Medium
213499,M. Falkeborn,26,182.88,79.8,DF,Sweden,60,63,210000,1,2,Medium/ Medium
247546,Dani García,20,154.94,69.9,MF,Spain,60,71,350000,1,2,Medium/ Medium
244218,J. De Busser,19,190.5,81.2,GK,Belgium,60,73,290000,1,1,Medium/ Medium
243450,S. Marasovic,21,170.18,59,MF,France,60,74,450000,1,2,Medium/ Medium
210426,C. Villanueva,24,185.42,81.2,DF,Mexico,60,65,230000,1,2,Medium/ Medium
239609,Liu Ruofan,20,187.96,74.8,MF,China PR,60,75,450000,1,2,High/ Medium
236025,H. Smith,23,195.58,84.8,FW,England,60,66,290000,1,2,Medium/ Medium
230136,J. Thompson,22,175.26,69.9,MF,Northern Ireland,60,68,300000,1,3,Medium/ Medium
214008,A. Al Arraf,23,182.88,74.8,GK,Saudi Arabia,60,66,210000,1,1,Medium/ Medium
206072,B. Miele,24,175.26,69.9,MF,Republic of Ireland,60,65,280000,1,3,Medium/ Low
203512,B. Cevahir,27,154.94,74.8,DF,Turkey,60,61,200000,1,2,Medium/ Medium
247031,D. Pines,21,195.58,88,DF,United States,60,70,290000,1,2,Low/ Medium
242423,C. Wright,18,182.88,72.1,MF,England,60,78,425000,1,2,High/ Medium
236023,B. Levis,25,172.72,69.9,DF,Canada,60,65,230000,1,2,High/ High
225015,G. Scalera,21,182.88,73,DF,Italy,60,71,300000,1,2,Medium/ Medium
226550,C. Zock,24,190.5,79.8,MF,Cameroon,60,65,270000,1,2,Medium/ Medium
242933,J. Caraballo,23,167.64,69.9,MF,Venezuela,60,69,325000,1,2,High/ Medium
239605,M. Diallo,28,182.88,78.9,FW,Senegal,60,60,220000,1,2,High/ Medium
226549,D. Salazar,19,154.94,73.9,FW,Chile,60,75,450000,1,2,Medium/ Medium
223989,N. Husin,22,152.4,64.9,MF,Afghanistan,60,71,350000,1,2,Medium/ Medium
242420,V. Millico,18,172.72,68,MF,Italy,60,78,400000,1,3,Medium/ Medium
217332,E. Monthe,24,193.04,82.1,DF,Cameroon,60,67,250000,1,2,Low/ High
242419,B. Njie,20,172.72,64.9,DF,Norway,60,72,375000,1,3,Medium/ Medium
230124,R. Escobar,20,175.26,71.2,DF,Chile,60,75,425000,1,2,Low/ High
247019,B. Kouyaté,21,193.04,78,DF,Mali,60,70,290000,1,2,Medium/ Medium
242411,S. Santoro,19,154.94,73.9,MF,Italy,60,79,425000,1,2,Medium/ Medium
232427,R. Aoki,23,175.26,68,MF,Japan,60,70,325000,1,2,Medium/ Medium
246762,S. Koita,19,170.18,67.1,FW,Mali,60,75,425000,1,3,High/ Medium
244714,M. Bokoum,19,152.4,71.2,MF,Belgium,60,71,325000,1,3,Medium/ Medium
240362,A. Bolivar,23,172.72,73,MF,Argentina,60,69,325000,1,2,Low/ High
231914,D. Margush,21,187.96,79.8,GK,Australia,60,72,290000,1,1,Medium/ Medium
233961,S. Al Najai,22,175.26,59,MF,Saudi Arabia,60,69,280000,1,2,Medium/ Medium
193512,M. Heča,27,193.04,86.2,GK,Czech Republic,60,63,170000,1,1,Medium/ Medium
243432,P. Mbodji,21,182.88,77.1,MF,Senegal,60,70,325000,1,2,Medium/ Medium
234472,M. Sorensen,20,185.42,73,DF,Denmark,60,75,400000,1,2,High/ Medium
231144,C. Maghoma,21,195.58,88,DF,DR Congo,60,65,240000,1,2,Low/ Medium
228072,Qi Tianyu,26,154.94,76.2,MF,China PR,60,65,230000,1,2,Medium/ Medium
244711,J. Etou,24,175.26,69.9,MF,France,60,66,240000,1,2,Medium/ Medium
233703,Z. Grich,22,175.26,68.9,MF,France,60,65,280000,1,2,Medium/ High
222695,R. Husić,23,190.5,87.1,GK,Germany,60,69,240000,1,1,Medium/ Medium
204007,T. Nichols,25,152.4,74.8,FW,England,60,62,260000,1,2,Medium/ Medium
247014,A. Keita,18,187.96,82.1,DF,United States,60,75,375000,1,2,Medium/ Medium
244454,D. Esmel,20,154.94,78,MF,Ivory Coast,60,72,375000,1,2,High/ Low
235237,R. Jendrusch,22,190.5,83,GK,Germany,60,66,210000,1,1,Medium/ Medium
245220,A. Camara,21,195.58,83.9,DF,Senegal,60,69,280000,1,2,Medium/ Medium
244452,U. Tezel,22,154.94,68,DF,Germany,60,69,280000,1,3,High/ Medium
222180,Shan Pengfei,25,154.94,76.2,DF,China PR,60,63,210000,1,2,Medium/ Medium
247267,A. Ward,23,170.18,68,DF,United States,60,67,240000,1,2,Medium/ Medium
199139,S. Folan,27,185.42,76.2,DF,Republic of Ireland,60,62,210000,1,2,High/ Low
245986,Cristian Rodríguez,22,154.94,69.9,MF,Spain,60,70,325000,1,3,Medium/ Medium
234466,F. Juárez,20,152.4,66.2,MF,Argentina,60,73,375000,1,2,Medium/ Medium
212450,Park Yong Ji,26,182.88,73,MF,Korea Republic,60,61,250000,1,3,High/ Low
219874,A. Dales,24,154.94,69.9,MF,England,60,65,280000,1,2,High/ Medium
242401,S. Bougrine,22,175.26,68,MF,Morocco,60,69,325000,1,2,Medium/ Medium
232161,R. Tranberg,26,185.42,81.2,MF,Sweden,60,65,230000,1,2,Low/ Medium
223969,J. Jones,23,175.26,68,MF,Scotland,60,67,290000,1,2,Medium/ Medium
241632,B. Garré,18,170.18,63,MF,Argentina,60,78,400000,1,3,Medium/ Medium
247263,E. Tapsoba,20,193.04,83.9,DF,Burkina Faso,60,70,280000,1,2,Medium/ Medium
209887,J. Oates,27,154.94,79.8,DF,Australia,60,60,170000,1,2,Medium/ High
138719,C. O'Grady,33,190.5,78,FW,England,60,60,170000,1,2,High/ High
238046,D. Camacho,21,152.4,71.2,MF,Colombia,60,73,400000,1,3,Medium/ Medium
222174,Shi Liang,29,175.26,68.9,MF,China PR,60,60,200000,1,2,Medium/ Medium
246237,E. Bullaude,18,182.88,73,FW,Argentina,60,75,425000,1,2,Medium/ Medium
225757,M. Burgess,24,185.42,69.9,MF,Australia,60,65,280000,1,2,Medium/ Medium
222173,Chen Jie,29,175.26,69.9,MF,China PR,60,60,210000,1,2,Medium/ Medium
220893,C. Baker-Richardson,23,185.42,73,FW,England,60,69,325000,1,2,Medium/ Medium
247255,A. Mojica,20,152.4,72.1,DF,Colombia,60,70,280000,1,2,Medium/ Medium
246231,E. Reijnders,18,167.64,55.8,MF,Netherlands,60,77,400000,1,3,Medium/ Medium
239575,G. Nyamsi,22,193.04,84.8,DF,France,60,70,290000,1,2,Low/ Medium
211415,M. Rhead,34,193.04,106.1,FW,England,60,60,110000,1,2,Medium/ Medium
246229,M. Boudjemaa,20,154.94,69.9,MF,France,60,75,425000,1,2,Medium/ Medium
180181,K. Browne,32,190.5,86.2,DF,Republic of Ireland,60,60,140000,1,2,Low/ Medium
244437,V. Sirotov,27,152.4,67.1,MF,Russia,60,60,220000,1,2,Medium/ Medium
243925,M. Behrens,21,193.04,88.9,GK,Germany,60,70,260000,1,1,Medium/ Medium
241877,M. Molina,19,182.88,72.1,FW,Argentina,60,77,425000,1,2,Medium/ Medium
239573,M. Bleve,23,182.88,83.9,GK,Italy,60,67,210000,1,1,Medium/ Medium
237525,A. Bodart,20,182.88,74.8,GK,Belgium,60,71,280000,1,1,Medium/ Medium
226261,C. Ainley,21,172.72,64,MF,England,60,75,450000,1,3,Medium/ Medium
204501,D. Leadbitter,28,182.88,76.2,DF,England,60,60,170000,1,2,High/ High
244692,J. Christensen,17,152.4,64.9,MF,Denmark,60,75,400000,1,2,Medium/ Medium
243156,Álvaro García,18,182.88,69.9,MF,Spain,60,76,425000,1,2,Medium/ Medium
242132,D. Sánchez,25,152.4,69.9,DF,Colombia,60,65,230000,1,2,Medium/ Medium
244691,J. van Benthem,20,190.5,77.1,DF,Netherlands,60,71,300000,1,2,Low/ Medium
242643,L. Fraser,21,185.42,81.2,MF,Canada,60,75,425000,1,2,Medium/ Medium
205267,J. Rodríguez,25,185.42,79.8,GK,Mexico,60,66,200000,1,1,Medium/ Medium
247250,B. Čečarić,25,190.5,78,FW,Serbia,60,64,270000,1,2,Medium/ Medium
238290,Son Suk Yong,20,175.26,66.2,FW,Korea Republic,60,67,290000,1,2,High/ Medium
228562,R. Sallinger,23,195.58,84.8,GK,Austria,60,67,210000,1,1,Medium/ Medium
222162,M. Gjerstrøm,21,182.88,78,MF,Norway,60,72,375000,1,2,Medium/ Medium
220882,F. Graudenz,27,154.94,76.2,MF,Germany,60,60,220000,1,2,Medium/ Medium
221393,A. Hadenius,27,187.96,83,MF,Sweden,60,63,210000,1,2,High/ High
201169,K. Forenc,26,190.5,91.2,GK,Poland,60,64,190000,1,1,Medium/ Medium
243664,F. Rieder,22,175.26,68.9,MF,Austria,60,68,300000,1,2,High/ High
237776,K. Tanno,32,182.88,74.8,GK,Japan,60,60,120000,1,1,Medium/ Medium
211152,M. Al Olayan,24,170.18,68,DF,Saudi Arabia,60,66,240000,1,2,Medium/ Medium
240334,Z. Medley,18,193.04,74.8,DF,England,60,78,375000,1,2,Low/ High
237518,M. Drawz,20,152.4,71.2,FW,Poland,60,75,450000,1,3,Medium/ Medium
247501,Garijo,19,152.4,68.9,MF,Spain,60,73,375000,1,2,Medium/ Medium
240333,B. Öztürk,23,185.42,74.8,DF,Turkey,60,65,240000,1,2,Medium/ Medium
237773,O. González,21,167.64,59.9,DF,Mexico,60,72,325000,1,2,Medium/ Medium
240076,S. Spahiu,19,172.72,73.9,MF,Belgium,60,72,350000,1,2,Medium/ Medium
239308,T. Ivanof,21,175.26,69.9,MF,Belgium,60,69,325000,1,3,Medium/ Medium
246731,D. Abella,20,182.88,74.8,FW,Mexico,60,70,325000,1,2,Medium/ Medium
242635,I. Ogbu,19,187.96,78,DF,Nigeria,60,73,325000,1,2,Medium/ High
239819,S. Seth,20,170.18,64.9,DF,Nigeria,60,72,325000,1,2,Medium/ Medium
247242,M. Mužek,23,182.88,81.2,DF,Croatia,60,65,230000,1,2,Medium/ Medium
244170,D. Vokic,22,190.5,78.9,MF,Slovenia,60,67,250000,1,2,Medium/ Medium
242122,D. Tagami,25,154.94,78,DF,Japan,60,63,220000,1,2,Medium/ Medium
225993,O. Sail,23,193.04,79.8,GK,New Zealand,60,67,210000,1,1,Medium/ Medium
224705,Yang Jiawei,27,182.88,73,MF,China PR,60,60,220000,1,2,Medium/ Medium
212416,A. Moreno,23,170.18,64.9,FW,United States,60,66,290000,1,3,High/ Medium
241343,Qiu Tianyi,30,193.04,82.1,DF,China PR,60,60,160000,1,2,Medium/ Medium
240319,T. Tillman,20,182.88,73.9,MF,Germany,60,73,400000,1,3,Medium/ Medium
230847,Z. Elbouzedi,20,154.94,69.9,MF,Republic of Ireland,60,73,400000,1,2,Medium/ Medium
238270,A. Erlingmark,20,187.96,79.8,MF,Sweden,60,69,325000,1,2,Low/ High
234942,M. Heinrich,21,154.94,74.8,MF,Germany,60,68,300000,1,3,Medium/ Medium
230846,R. Charles-Cook,22,175.26,68.9,MF,England,60,68,300000,1,3,High/ High
247484,Pau Rosales,19,182.88,77.1,DF,Spain,60,72,300000,1,2,Medium/ Medium
245436,S. Paintsil,22,167.64,66.2,MF,Ghana,60,66,280000,1,2,High/ Low
233404,I. Rojas,21,152.4,76.2,MF,Colombia,60,71,325000,1,2,Medium/ Medium
238011,P. Pusic,20,170.18,63,MF,Switzerland,60,72,350000,1,3,Medium/ Medium
230587,P. Fassnacht,23,154.94,78.9,DF,Germany,60,67,240000,1,2,Medium/ Medium
228795,M. Abu Shararah,28,175.26,76.2,FW,Saudi Arabia,60,60,220000,1,2,Medium/ Low
247482,Xavi Fabra,23,175.26,68,MF,Spain,60,65,280000,1,3,High/ Medium
243642,W. Tchimbembé,20,154.94,73.9,MF,France,60,74,450000,1,3,High/ Medium
244409,F. Faist,29,154.94,76.2,GK,Austria,60,60,140000,1,1,Medium/ Medium
237753,T. Iida,24,152.4,73,DF,Japan,60,64,220000,1,2,High/ Medium
235960,G. Güney,19,154.94,72.1,MF,Turkey,60,77,400000,1,2,Medium/ Medium
169912,B. Moore,30,175.26,72.1,FW,England,60,60,210000,1,2,High/ High
246711,E. Kamsoba,22,165.1,64.9,MF,Burundi,60,69,325000,1,3,High/ Low
245431,C. Topaloglu,26,185.42,78.9,GK,Turkey,60,63,180000,1,1,Medium/ Medium
241335,Zhang Xiuwei,22,172.72,64,MF,China PR,60,70,290000,1,2,Medium/ High
213686,D. Love,24,152.4,72.1,DF,Scotland,60,67,240000,1,2,High/ High
244404,J. Vreman,21,187.96,78,DF,Netherlands,60,69,280000,1,2,Medium/ Medium
230836,E. Dahl Reitan,21,154.94,69.9,DF,Norway,60,71,300000,1,2,High/ Medium
238771,F. Núñez,23,175.26,69.9,MF,Argentina,60,68,300000,1,2,Medium/ Medium
232627,H. Goya,25,152.4,68,FW,Japan,60,65,280000,1,2,Medium/ Medium
221874,E. Besea,21,182.88,74.8,MF,Ghana,60,72,375000,1,3,Medium/ Medium
236209,D. Hume,22,172.72,59.9,DF,England,60,71,300000,1,2,High/ Medium
204721,Lee Jong Won,29,175.26,69.9,MF,Korea Republic,60,60,200000,1,2,Medium/ Medium
239536,L. Kosakiewicz,28,175.26,71.2,DF,Poland,60,60,170000,1,2,High/ Medium
237232,B. Şen,20,193.04,81.2,GK,Turkey,60,76,375000,1,1,Medium/ Medium
239023,B. Wiles,19,175.26,66.2,MF,England,60,73,375000,1,2,High/ Medium
232367,H. Fukushima,25,182.88,78,GK,Japan,60,64,190000,1,1,Medium/ Medium
232366,N. Iwadate,30,182.88,78,GK,Japan,60,60,140000,1,1,Medium/ Medium
227502,M. Balcılar,22,170.18,66.2,FW,Turkey,60,68,300000,1,2,High/ Low
224686,Tao Yuan,26,152.4,60.8,MF,China PR,60,61,250000,1,2,Medium/ Medium
224430,D. Chessa,26,175.26,59.9,MF,Germany,60,61,250000,1,2,Medium/ High
213678,K. O'Hara,22,190.5,78,GK,Republic of Ireland,60,68,230000,1,1,Medium/ Medium
181933,Zhang Sipeng,31,187.96,78,GK,China PR,60,60,130000,1,1,Medium/ Medium
246957,A. van der Heide,17,172.72,69.9,MF,Netherlands,60,79,400000,1,3,Medium/ Medium
224685,Zhang Xiaobin,25,187.96,72.1,MF,China PR,60,64,270000,1,2,Medium/ Medium
193707,S. Habergham,27,182.88,73,DF,England,60,60,180000,1,2,Medium/ Medium
244644,D. Aymerich,23,175.26,73.9,MF,Mexico,60,64,270000,1,2,Medium/ Medium
237220,C. Odoi-Atsem,23,152.4,68,DF,United States,60,67,240000,1,2,Medium/ Medium
213156,R. Browne,23,175.26,74.8,MF,Antigua & Barbuda,60,65,280000,1,2,Medium/ Medium
212388,A. King,23,154.94,74.8,MF,Scotland,60,69,325000,1,2,Medium/ Medium
206500,J. Maxted,25,182.88,71.2,GK,England,60,65,200000,1,1,Medium/ Medium
200356,Marcus Vinícius,34,182.88,72.1,MF,Brazil,60,60,100000,1,3,Medium/ Medium
247459,S. Nealis,22,193.04,82.1,DF,United States,60,68,270000,1,2,Medium/ Medium
231075,B. Makendzhiev,30,182.88,76.2,GK,Bulgaria,60,60,,1,1,Medium/ Medium
242850,S. Asta,18,152.4,74.8,DF,Germany,60,81,400000,1,3,Medium/ Medium
244897,I. Musalami,30,175.26,66.2,MF,Saudi Arabia,60,60,160000,1,2,Low/ Medium
235169,K. Miś,22,182.88,73,DF,Poland,60,66,240000,1,2,Medium/ High
223905,P. Ng,22,154.94,77.1,DF,England,60,69,270000,1,2,Medium/ Medium
241311,Ke Zhao,29,175.26,69.9,MF,China PR,60,60,160000,1,2,High/ Medium
233887,J. Chicco,21,185.42,73,MF,Argentina,60,75,425000,1,2,Low/ Medium
229279,M. Hingerl,22,182.88,72.1,MF,Germany,60,69,325000,1,2,Medium/ Medium
243358,Park Chang Jun,22,175.26,64.9,DF,Korea Republic,60,68,260000,1,2,Medium/ Medium
241566,N. Gallardo,21,152.4,72.1,DF,Argentina,60,72,325000,1,2,Medium/ Medium
237470,D. Casey,21,182.88,84.8,DF,Republic of Ireland,60,73,350000,1,2,Low/ Medium
227997,O. Zanzala,22,185.42,72.1,FW,Congo,60,70,350000,1,2,Medium/ Medium
246427,M. Berden,21,175.26,68,DF,Netherlands,60,70,325000,1,3,High/ Medium
238491,A. Oteh,20,182.88,73,FW,England,60,76,450000,1,2,Medium/ Medium
245402,P. Prado,23,172.72,69.9,DF,Peru,60,69,270000,1,2,Medium/ Medium
176793,R. Lawan,31,152.4,78,MF,Sweden,60,60,190000,1,2,High/ Medium
237977,Kim Han Gil,23,152.4,68.9,MF,Korea Republic,60,65,280000,1,2,High/ Low
232856,S. Kono,25,152.4,69.9,MF,Japan,60,63,260000,1,3,High/ Medium
237719,S. Jones,27,187.96,78,FW,Wales,60,61,250000,1,2,Medium/ Medium
231063,C. Lewis,22,172.72,72.1,MF,New Zealand,60,68,300000,1,2,Medium/ Medium
201111,M. Górski,29,182.88,74.8,FW,Poland,60,60,210000,1,2,Medium/ Low
245398,C. Chastang,20,182.88,78,MF,France,60,67,250000,1,2,Medium/ Medium
243350,F. Agu,19,165.1,59.9,DF,Germany,60,74,375000,1,3,High/ Medium
233366,V. Henry,25,152.4,73,DF,France,60,64,220000,1,2,High/ Medium
238485,M. Kessel,34,175.26,69.9,MF,Germany,60,60,130000,1,3,Medium/ Medium
226197,Feng Jing,25,175.26,69.9,MF,China PR,60,62,260000,1,2,High/ Medium
244372,J. Bednarczyk,20,182.88,69.9,MF,Poland,60,74,450000,1,3,Medium/ Medium
152724,D. Pugh,36,182.88,76.2,MF,England,60,60,90000,1,2,Low/ Medium
189331,G. Taylor,29,152.4,73,DF,England,60,60,170000,1,2,Low/ Medium
234643,L. Bätge,21,187.96,88,GK,Germany,60,70,260000,1,1,Medium/ Medium
226195,Wang Weicheng,27,154.94,64.9,MF,China PR,60,61,240000,1,2,High/ Medium
