Ntn_no,Play_Id,National_Team
8606,191728,
8607,242160,
8608,161776,
8609,220912,
8610,204528,
8611,238831,
8612,237551,
8613,167919,
8614,228847,
8615,221167,
8616,213999,
8617,230638,
8618,244205,
8619,242925,
8620,243948,
8621,239852,
8622,210924,
8623,209644,
8624,244459,
8625,230635,
8626,244202,
8627,112362,
8628,242410,
8629,239338,
8630,233962,
8631,232682,
8632,231402,
8633,229354,
8634,190441,
8635,187113,
8636,247017,
8637,239337,
8638,238057,
8639,237033,
8640,234473,
8641,233705,
8642,229353,
8643,240616,
8644,189159,
8645,228327,
8646,245219,
8647,243939,
8648,238563,
8649,137699,
8650,190690,
8651,247010,
8652,230882,
8653,213986,
8654,186849,
8655,238049,
8656,166113,
8657,148705,
8658,189408,
8659,232928,
8660,245215,
8661,235999,
8662,229343,
8663,216287,
8664,213471,
8665,240350,
8666,208350,
8667,232413,
8668,228573,
8669,245212,
8670,240092,
8671,208348,
8672,245211,
8673,240347,
8674,236507,
8675,226267,
8676,186586,
8677,221658,
8678,204762,
8679,245977,Bulgaria
8680,180440,
8681,227288,
8682,244183,
8683,232919,
8684,229079,
8685,155351,
8686,200663,
8687,244950,
8688,243926,
8689,233426,
8690,226770,
8691,51921,
8692,247249,
8693,242129,
8694,213969,
8695,247503,
8696,171982,
8697,225998,
8698,224462,
8699,223694,
8700,137166,
8701,191437,
8702,187341,
8703,184013,
8704,239565,
8705,169933,
8706,232653,
8707,213709,
8708,211917,
8709,125132,
8710,189900,
8711,183244,
8712,181452,
8713,243660,
8714,236492,
8715,228044,
8716,193739,
8717,229067,
8718,226507,
8719,158667,
8720,207563,
8721,246730,
8722,242634,
8723,239306,
8724,230858,
8725,243657,
8726,224969,
8727,199881,
8728,188360,
8729,211144,
8730,189895,
8731,240583,
8732,235207,
8733,236996,
8734,165316,
8735,202436,
8736,200900,
8737,225731,
8738,235970,
8739,215234,
8740,246465,
8741,224449,
8742,221633,
8743,212161,
8744,166848,
8745,231872,
8746,227520,
8747,159168,
8748,221632,
8749,242879,
8750,238271,
8751,246974,
8752,244158,
8753,237246,
8754,230590,
8755,163774,
8756,223678,
8757,225213,
8758,223933,
8759,237756,
8760,229819,
8761,206523,
8762,240826,
8763,229818,
8764,228794,
8765,243129,
8766,168633,
8767,166841,
8768,231865,
8769,206521,
8770,229816,
8771,193975,
8772,233143,
8773,231863,
8774,210615,
8775,241334,
8776,230070,
8777,225458,
8778,219570,
8779,244401,
8780,242865,
8781,237745,
8782,236721,
8783,224433,
8784,246960,
8785,243888,
8786,235439,
8787,233135,
8788,223407,
8789,246958,
8790,244398,
8791,231342,
8792,225198,
8793,244909,
8794,241837,
8795,235437,
8796,169389,
8797,215725,
8798,208813,
8799,246700,
8800,223404,
8801,212140,
8802,208300,
8803,245419,
8804,241067,Venezuela
8805,221611,
8806,211883,
8807,247210,
8808,244394,
8809,227754,
8810,225962,
8811,225450,
8812,220074,
8813,216746,
8814,214698,
8815,204714,
8816,247465,
8817,243881,
8818,234921,
8819,232105,
8820,213157,
8821,208037,
8822,243364,
8823,242084,
8824,234148,
8825,230820,
8826,229284,
8827,226724,
8828,223396,
8829,209572,
8830,234915,
8831,233123,
8832,230819,
8833,228515,
8834,162211,
8835,221603,
8836,215971,
8837,202659,
8838,234914,
8839,243105,
8840,223393,
8841,220833,
8842,211105,
8843,200609,
8844,179616,
8845,238752,
8846,170912,
8847,229536,
8848,221856,
8849,152480,
8850,245151,
8851,237983,
8852,231071,
8853,220575,
8854,212383,
8855,208543,
8856,178590,
8857,225694,
8858,211358,
8859,179869,
8860,243357,
8861,242333,
8862,233885,
8863,230557,
8864,144024,
8865,177815,
8866,242071,
8867,240279,
8868,225431,
8869,225430,
8870,222870,
8871,210326,
8872,204438,
8873,192661,
8874,187797,
8875,234645,
8876,232085,
8877,246932,
8878,242836,
8879,242580,
8880,184467,
8881,171923,
8882,229267,
8883,224915,
8884,219795,
8885,188818,
8886,230802,
8887,243857,
8888,236689,
8889,234897,
8890,212624,
8891,241551,
8892,225423,
8893,204175,
8894,247182,
8895,246926,
8896,244366,
8897,239502,
8898,197774,
8899,214157,
8900,202125,
8901,193932,
8902,182156,
8903,241292,
8904,237452,
8905,198540,
8906,244619,
8907,236171,
8908,221831,
8909,243334,
8910,233606,
8911,225670,
8912,221574,
8913,211846,
8914,198534,
8915,244357,
8916,239493,
8917,231301,
8918,228997,
8919,202117,
8920,189828,
8921,242308,
8922,241028,
8923,238980,
8924,235652,
8925,219268,
8926,213124,
8927,237443,
8928,229507,
8929,208771,
8930,142979,
8931,191106,
8932,242562,
8933,242306,
8934,240002,
8935,226946,
8936,155266,
8937,200578,
8938,243841,
8939,241537,
8940,229249,
8941,213889,
8942,180352,
8943,240000,
8944,232576,
8945,232064,
8946,206208,
8947,244863,
8948,230015,
8949,221823,
8950,211839,
8951,209535,
8952,232823,
8953,232567,
8954,224887,
8955,194678,
8956,233078,
8957,227958,
8958,210806,
8959,213621,
8960,211317,
8961,243316,
8962,221812,
8963,221556,
8964,191859,
8965,182387,
8966,247155,
8967,244083,
8968,242547,
8969,235123,
8970,204915,
8971,235378,
8972,231538,
8973,152690,
8974,237169,
8975,235633,
8976,228464,
8977,215408,
8978,189295,
8979,184175,
8980,170095,
8981,221807,
8982,199535,
8983,242542,
8984,197998,
8985,244588,
8986,243052,
8987,239724,
8988,239468,
8989,238956,
8990,219756,
8991,196972,
8992,223595,
8993,220779,Newcastle Jets
8994,245098,
8995,235626,
8996,242534,
8997,239206,
8998,209766,
8999,188261,
9000,239461,
9001,229477,
9002,226149,
9003,193124,
9004,188772,
9005,50531,
9006,238947,
9007,230499,
9008,221538,
9009,246113,
9010,244833,
9011,239457,
9012,224865,
9013,221025,
9014,212065,
9015,183648,
9016,182112,
9017,240992,
9018,233056,
9019,226656,
9020,207968,
9021,53855,
9022,242527,
9023,234846,
9024,226654,
9025,206430,
9026,200286,
9027,244829,
9028,240733,
9029,239453,
9030,229725,
9031,224093,
9032,221789,
9033,208989,
9034,242268,
9035,239452,
9036,244571,
9037,222299,
9038,221531,
9039,199259,
9040,241237,
9041,239701,
9042,236885,
9043,221525,
9044,213589,
9045,189780,
9046,244820,
9047,242004,
9048,228692,
9049,191827,
9050,204371,
9051,245842,
9052,245586,
9053,242514,
9054,229970,
9055,191569,
9056,240465,
9057,235089,
9058,226129,
9059,242512,
9060,242256,
9061,235600,
9062,166736,
9063,225872,
9064,247119,
9065,234831,
9066,234319,
9067,232527,
9068,246862,
9069,239182,
9070,193613,
9071,228685,
9072,212045,
9073,242764,
9074,216396,
9075,212812,
9076,190539,
9077,238667,
9078,229707,
9079,225355,
9080,180810,
9081,229194,
9082,246857,
9083,244041,
9084,195396,
9085,236868,
9086,210244,
9087,208196,
9088,243523,
9089,242755,
9090,242499,
9091,239170,
9092,225090,
9093,203842,
9094,244545,
9095,244033,
9096,234049,
9097,223041,
9098,205377,
9099,237888,
9100,203328,
9101,247103,
9102,239679,
9103,163135,
9104,219967,
9105,17725,
9106,201277,
9107,200253,
9108,242492,
9109,229436,
9110,221244,
9111,244283,
9112,53818,
9113,244538,
9114,176442,
9115,234298,
9116,233018,
9117,228410,
9118,222266,
9119,244793,
9120,231993,
9121,244024,
9122,229176,
9123,225336,
9124,211512,
9125,187959,
9126,239159,
9127,231735,
9128,198195,
9129,245810,
9130,225330,
9131,217650,
9132,193073,
9133,237361,
9134,221489,
9135,202801,
9136,227632,
9137,247343,
9138,215855,
9139,192046,
9140,245550,
9141,236846,
9142,235054,
9143,222510,
9144,212782,
9145,204334,
9146,240941,
9147,239405,
9148,219949,
9149,204845,
9150,241708,
9151,240172,
9152,236588,
9153,224556,
9154,212012,
9155,208684,
9156,238379,
9157,236587,
9158,235563,
9159,214571,
9160,202795,
9161,244010,
9162,239402,
9163,233514,
9164,223018,
9165,216106,
9166,197930,
9167,239145,
9168,231465,
9169,231720,
9170,227880,
9171,238631,
9172,229412,
9173,227876,
9174,198692,
9175,198436,
9176,237091,
9177,171555,
9178,11811,
9179,205091,
9180,246306,
9181,244514,
9182,243746,
9183,242466,
9184,229666,
9185,202786,
9186,104737,
9187,247328,
9188,246816,
9189,156704,
9190,213280,
9191,202528,
9192,182047,
9193,207903,
9194,185118,
9195,179742,
9196,243742,
9197,239134,
9198,181021,
9199,239901,
9200,245532,
9201,177692,
9202,242204,
9203,240156,
9204,222236,
9205,208668,
9206,203292,
9207,243739,
9208,239899,
9209,236315,
9210,230171,
9211,207899,
9212,203034,
9213,245785,
9214,240665,
9215,242707,
9216,232467,
9217,187154,
9218,182802,
9219,181010,
9220,215570,
9221,199442,
9222,238097,
9223,237329,
9224,169489,
9225,232465,
9226,228625,
9227,227857,
9228,234000,
9229,225808,
9230,177679,
9231,233743,Canada
9232,209935,
9233,237582,
9234,214030,
9235,212750,
9236,200718,
9237,186637,
9238,232461,
9239,224525,
9240,199181,
9241,173836,
9242,220684,
9243,215052,
9244,228363,
9245,220682,
9246,225545,
9247,221961,
9248,218633,
9249,206089,
9250,198153,
9251,177672,
9252,240136,
9253,231944,
9254,234760,
9255,240647,
9256,240135,
9257,239367,
9258,230919,
9259,199684,
9260,221443,
9261,210691,
9262,232706,
9263,224770,
9264,224002,
9265,243201,
9266,240385,
9267,236033,
9268,222209,
9269,221953,
9270,212737,
9271,244736,
9272,243456,
9273,242176,
9274,232448,
9275,227584,
9276,239615,
9277,238847,
9278,238591,
9279,222463,
9280,198655,
9281,212990,
9282,198142,
9283,242429,
9284,233213,
9285,232445,
9286,163581,
9287,224253,
9288,222973,
9289,214013,
9290,242684,
9291,210428,
9292,241659,
9293,232955,
9294,231931,
9295,224763,
9296,211707,
9297,201467,
9298,200955,
9299,197883,
9300,241913,
9301,223993,
9302,245240,
9303,216052,
9304,212468,
9305,198132,
9306,241139,
9307,240371,
9308,208115,
9309,191730,
9310,163570,
9311,225266,
9312,205554,
9313,238577,
9314,238065,
9315,169713,
9316,225009,
9317,183024,
9318,246256,
9319,245232,
9320,238320,
9321,212976,
9322,245487,
9323,233711,
9324,226286,
9325,220654,
9326,210158,
9327,205038,
9328,204782,
9329,183789,
9330,233965,
9331,244972,
9332,244460,
9333,241132,
9334,226540,
9335,214508,
9336,199916,
9337,189163,
9338,212971,
9339,202731,
9340,238570,
9341,229610,
9342,182761,
9343,230121,
9344,163049,
9345,223721,
9346,220649,
9347,183780,
9348,242660,
9349,188131,
9350,187619,
9351,240611,
9352,224483,
9353,245218,
9354,192738,
9355,244706,
9356,217826,
9357,240097,
9358,231137,FC Lugano
9359,202721,
9360,240352,
9361,210144,
9362,207584,
9363,192479,
9364,246751,
9365,238815,
9366,238559,
9367,232415,
9368,225759,
9369,152031,
9370,202975,
9371,202207,
9372,193758,
9373,186590,
9374,246750,
9375,226782,
9376,242654,
9377,216030,
9378,206558,
9379,220637,
9380,209885,
9381,243676,
9382,241628,
9383,226268,
9384,210652,
9385,207836,
9386,239323,
9387,206555,
9388,229082,
9389,223962,
9390,206554,
9391,223956,
9392,223444,
9393,208852,
9394,177107,
9395,241363,
9396,239571,
9397,231123,
9398,229843,
9399,226259,
9400,221651,
9401,122066,
9402,236242,
9403,223186,
9404,210898,
9405,187345,
9406,224465,
9407,202193,
9408,244176,
9409,176592,
9410,239312,
9411,234704,
9412,231888,
9413,210640,
9414,207824,
9415,244175,
9416,242383,
9417,241871,
9418,240335,
9419,212431,
9420,206286,
9421,242381,
9422,242125,
9423,240589,
9424,237005,
9425,235213,
9426,237772,
9427,233164,
9428,224460,
9429,201932,
9430,198604,
9431,185291,
9432,229579,
9433,225739,
9434,226759,
9435,223175,
9436,215495,
9437,214471,
9438,197831,
9439,241606,
9440,225734,
9441,202182,
9442,184261,
9443,241861,
9444,241605,
9445,237253,
9446,234437,
9447,232901,
9448,223429,
9449,222405,
9450,221893,
9451,214981,
9452,202693,
9453,243652,
9454,237764,
9455,220356,
9456,213444,
9457,237763,
9458,244418,
9459,244162,
9460,243138,
9461,238018,
9462,237762,
9463,229570,
9464,208066,
9465,239553,
9466,229057,
9467,215489,
9468,201921,
9469,244416,
9470,240576,
9471,237248,
9472,235456,
9473,233152,
9474,222912,
9475,203456,
9476,192191,
9477,191679,
9478,188346,
9479,237754,
9480,237498,
9481,237242,
9482,236474,
9483,183993,
9484,246457,
9485,244921,
9486,229817,
9487,219577,
9488,152505,
9489,151225,
9490,200633,
9491,198073,
9492,247480,
9493,237496,
9494,206520,
9495,194999,
9496,236727,
9497,235702,
9498,168630,
9499,232118,
9500,49589,
9501,244661,
9502,240053,
9503,234677,
9504,232373,
9505,229557,
9506,229045,
9507,152501,
9508,211893,
9509,245940,
9510,235700,
9511,233140,
9512,244403,
9513,242099,
9514,223923,
9515,247218,
9516,234674,
9517,230834,
9518,191153,
9519,226737,
9520,244912,
9521,243632,
9522,205485,
9523,201901,
9524,240044,
9525,232876,
9526,228780,
9527,223916,
9528,208812,
9529,247211,
9530,233643,
9531,223147,
9532,221355,
9533,236458,
9534,208297,
9535,138153,
9536,185256,
9537,235432,
9538,245159,
9539,244647,
9540,242343,
9541,233639,
9542,229543,
9543,225191,
9544,200871,
9545,242598,
9546,245157,
9547,232101,
9548,208549,
9549,53412,
9550,233892,
9551,232356,
9552,212644,
9553,193187,
9554,246691,
9555,235171,
9556,162979,
9557,225955,
9558,237218,
9559,231842,
9560,230818,
9561,246945,
9562,177313,
9563,242081,
9564,236193,
9565,228513,
9566,237213,
9567,221853,
9568,230044,
9569,209565,
9570,182427,
9571,239003,
9572,234651,
9573,198811,
9574,194714,
9575,239258,
9576,167834,
9577,232602,
9578,216730,
9579,214682,
9580,195481,
9581,246169,
9582,243865,
9583,237721,
9584,230809,
9585,224665,
9586,234648,
9587,169112,
9588,211864,
9589,203416,
9590,193431,
9591,188823,
9592,238743,
9593,236695,
9594,232343,
9595,231575,
9596,221847,
9597,205975,
9598,139927,
9599,203415,
9600,197527,
9601,244118,
9602,226710,
9603,224662,
9604,221846,
9605,207510,
9606,242069,
9607,224661,
9608,187796,
9609,234388,
9610,245390,
9611,244110,
9612,238734,
9613,228238,
9614,222350,
9615,240781,
9616,213901,
9617,245388,
9618,234380,
9619,193931,
9620,187275,
9621,231307,
9622,229259,
9623,214923,
9624,244106,
9625,233098,
9626,232330,
9627,226698,
9628,215434,
9629,212106,
9630,236937,
9631,236681,
9632,229513,
9633,219785,
9634,205961,
9635,193160,
9636,243592,
9637,242312,
9638,210824,
9639,168583,
9640,230279,
9641,224391,
9642,215431,
9643,198535,
9644,246918,
9645,245894,
9646,159366,
9647,214150,
9648,238213,
9649,204165,
9650,239492,
9651,215684,
9652,140420,
9653,203396,
9654,240510,
9655,238974,
9656,165502,
9657,226174,
9658,220542,
9659,234877,
9660,221053,
9661,239740,
9662,229756,
9663,210044,
9664,230523,
9665,219259,
9666,213626,
9667,206202,
9668,204154,
9669,188793,
9670,232057,
9671,227705,
9672,223097,
9673,222329,
9674,213369,
9675,211833,
9676,165496,
9677,230776,
9678,204152,
9679,245623,
9680,244343,
9681,242551,
9682,169591,
9683,229751,
9684,229495,
9685,224375,
9686,220023,
9687,198519,
9688,188278,
9689,247414,
9690,177270,
9691,229750,
9692,221302,
9693,216182,
9694,208246,
9695,238965,
9696,235125,
9697,216181,
9698,241266,
9699,238194,
9700,210802,
9701,187761,
9702,233841,
9703,211825,
9704,220529,
9705,240752,
9706,196976,
9707,237679,
9708,236143,
9709,229743,
9710,220271,
9711,238958,
9712,172398,
9713,229998,
9714,210798,
9715,233581,
9716,211053,
9717,199021,
9718,223852,
9719,221548,
9720,186475,
9721,243307,
9722,235627,
9723,241769,
9724,238953,
9725,171881,
9726,239208,
9727,237160,
9728,234856,
9729,225128,
9730,209256,
9731,200551,
9732,190822,
9733,246118,
9734,241254,
9735,240742,
9736,227686,
9737,217190,
9738,213094,
9739,199014,
9740,197990,
9741,241765,
9742,245857,
9743,237409,
9744,158305,
9745,221793,
9746,198497,
9747,189792,
9748,246880,
9749,237920,
9750,208992,
9751,240223,
9752,238943,
9753,229727,
9754,228191,
9755,204383,
9756,214367,
9757,122718,
9758,244318,
9759,224094,
9760,199774,
9761,223069,
9762,209757,
9763,208477,
9764,203357,
9765,190556,
9766,243036,
9767,233564,
9768,230236,
9769,186715,
9770,226139,
9771,204635,
9772,240730,
9773,239962,
9774,224090,
9775,221018,
9776,173401,
9777,229465,
9778,159577,
9779,181848,
9780,243032,
9781,237144,
9782,118359,
9783,239191,
9784,229207,
9785,189010,
9786,226642,
9787,238929,
9788,225361,
9789,211537,
9790,204881,
9791,202321,
9792,189008,
9793,245840,
9794,233040,
9795,223568,
9796,211536,
9797,190031,
9798,246351,
9799,245071,
9800,243023,
9801,200527,
9802,247118,
9803,246606,
9804,138830,
9805,183885,
9806,238925,
9807,225101,
9808,243788,
9809,221772,
9810,214860,
9811,243275,
9812,234059,
9813,220491,
9814,214347,
9815,191050,
9816,187722,
9817,231754,
9818,158282,
9819,203338,
9820,202570,
9821,221001,
9822,219721,
9823,215113,
9824,212041,
9825,211273,
9826,244040,
9827,170056,
9828,246599,
9829,226116,
9830,224323,
9831,221763,
9832,214595,
9833,209475,
9834,200259,
9835,170818,
9836,222018,
9837,219458,
9838,210498,
9839,183873,
9840,243009,Canada
9841,165185,
9842,229441,
9843,240959,
9844,213823,
9845,212543,
9846,204095,
9847,200255,
9848,241470,
9849,240446,
9850,237374,
9851,206142,
9852,225853,
9853,202301,
9854,192572,
9855,192316,
9856,182844,
9857,233276,
9858,232252,
9859,211004,
9860,186939,
9861,213307,
9862,201019,
9863,240442,
9864,210490,
9865,188985,
9866,244025,
9867,239417,
9868,231737,
9869,197945,
9870,242744,
9871,234296,
9872,219448,
9873,242484,
9874,239412,
9875,237108,
9876,233012,
9877,219956,
9878,152116,
9879,217140,
9880,202292,
9881,246835,
9882,243251,
9883,238131,
9884,236339,
9885,210739,
9886,188978,
9887,244530,
9888,232754,
9889,210482,
9890,135218,
9891,199218,
9892,227377,
9893,214321,
9894,213553,
9895,243760,
9896,239920,
9897,208944,
9898,234799,
9899,225327,
9900,224814,
9901,224302,
9902,199470,
9903,196910,
9904,245549,
9905,245037,
9906,242221,
9907,212013,
9908,211245,
9909,209965,
9910,190508,
9911,233772,
9912,219436,
9913,192043,
9914,244267,
9915,242219,
9916,234795,
9917,230694,
9918,228646,
9919,203558,Poland
9920,243749,
9921,240677,
9922,173349,
9923,235301,
9924,234021,
9925,220197,
9926,202533,
9927,245540,
9928,226084,
9929,208676,
9930,202788,
9931,241187,
9932,238627,
9933,213795,
9934,207651,
9935,245538,
9936,233506,
9937,209954,
9938,246817,
9939,243745,
9940,239393,
9941,203809,
9942,203297,
9943,176928,
9944,224544,
9945,190239,
9946,188959,
9947,240415,
9948,232479,
9949,228639,
9950,223263,
9951,208927,
9952,228894,
9953,228638,
9954,155422,
9955,207646,
9956,234525,
9957,232733,
9958,232477,
9959,199197,
9960,239388,
9961,205593,
9962,238360,
9963,238104,
9964,234520,
9965,222488,
9966,237079,
9967,234007,
9968,211991,
9969,210711,
9970,207639,
9971,243478,
9972,156438,
9973,193557,
9974,188181,
9975,54037,
9976,231701,
9977,225557,
9978,222485,
9979,205589,
9980,192020,
9981,242708,
9982,232724,
9983,226580,
9984,217620,
9985,244499,
9986,242451,
9987,241171,
9988,239635,
9989,214035,
9990,246802,
9991,242450,
9992,231442,
9993,230674,
9994,221970,
9995,200210,
9996,246033,
9997,202769,
9998,245008,
9999,241680,
10000,237840,
10001,230416,
10002,226576,
10003,244751,
10004,239119,
10005,169483,
10006,209675,
10007,138251,
10008,227594,
10009,221962,
10010,211978,
10011,241929,
10012,236553,
10013,234249,
10014,226057,
10015,215817,
10016,192264,
10017,187144,
10018,246792,
10019,238344,
10020,232456,
10021,228616,
10022,223752,
10023,190983,
10024,235527,
10025,169479,
10026,229895,
10027,229127,
10028,218887,
10029,244742,
10030,244230,
10031,177414,
10032,234502,
10033,232454,
10034,215302,
10035,206598,
10036,190981,
10037,228613,
10038,209413,
10039,177668,
10040,242692,
10041,241924,
10042,220676,
10043,212484,
10044,244739,
10045,242691,
10046,241923,
10047,231171,
10048,230403,
10049,217086,
10050,238589,
10051,235261,
10052,220669,
10053,212477,
10054,200701,
10055,199165,
10056,241404,
10057,239356,
10058,232444,
10059,219900,
10060,206332,
10061,201212,
10062,189691,
10063,244987,
10064,240891,
10065,239611,
10066,235515,
10067,225531,
10068,219643,
10069,247290,
10070,235514,
10071,230906,
10072,226810,
10073,201978,
10074,190457,
10075,220665,
10076,205049,
10077,200953,
10078,242936,
10079,165880,
10080,223224,
10081,206584,
10082,201208,Canada
10083,247287,
10084,240119,
10085,239095,
10086,227575,
10087,193014,
10088,190454,
10089,180726,
10090,242166,
10091,232438,
10092,225014,
10093,232946,
10094,208370,
10095,202482,
10096,228593,
10097,226801,
10098,226033,
10099,203249,
10100,244208,
10101,188399,
10102,238319,
10103,234991,
10104,215279,
10105,204783,
10106,51694,
10107,242670,
10108,237294,
10109,232174,
10110,231406,
10111,221934,
10112,214510,
10113,53741,
10114,177389,
10115,193260,
10116,174572,
10117,220140,
10118,210156,
10119,137708,
10120,193771,
10121,241131,
10122,232171,
10123,243946,
10124,222698,
10125,220650,
10126,214762,
10127,206313,
10128,240872,
10129,238056,
10130,237032,
10131,235496,
10132,230888,
10133,205288,
10134,192231,
10135,225511,
10136,226785,
10137,220385,
10138,217313,
10139,234464,
10140,231392,
10141,230624,
10142,216288,
10143,202464,
10144,244703,
10145,178143,
10146,241887,
10147,232671,
10148,230623,
10149,220895,
10150,220639,
10151,239838,
10152,228318,
10153,222430,
10154,220894,
10155,213982,
10156,200670,
10157,188381,
10158,186845,
10159,183517,
10160,181725,
10161,226781,
10162,200925,
10163,181468,
10164,246748,
10165,242908,
10166,240860,
10167,222172,
10168,214492,
10169,207580,
10170,202204,
10171,240859,
10172,229083,
10173,220123,
10174,216795,
10175,202715,
10176,245978,
10177,179930,
10178,244186,
10179,171994,
10180,210389,
10181,200917,
10182,244948,
10183,226260,
10184,219860,
10185,213204,
10186,139475,
10187,237522,
10188,237266,
10189,234706,
10190,214482,
10191,199890,
10192,189905,
10193,229073,
10194,223441,
10195,209873,
10196,199121,
10197,221648,
10198,244431,
10199,236751,
10200,226767,
10201,221647,
10202,203215,
10203,214222,
10204,243661,
10205,232909,
10206,244684,
10207,224204,
10208,222156,
10209,204492,
10210,202444,
10211,189387,
10212,183499,
10213,241867,
10214,236747,Deportes Tolima
10215,232907,
10216,228299,
10217,210123,
10218,192970,
10219,222410,
10220,237507,
10221,223427,
10222,202179,
10223,171970,
10224,233410,
10225,209602,
10226,241089,
10227,231105,
10228,219585,
10229,165568,
10230,228544,
10231,219840,
10232,210368,
10233,208832,
10234,246719,
10235,236991,
10236,231103,
10237,224191,
10238,223679,
10239,221631,
10240,184254,
10241,245438,
10242,238014,
10243,237758,
10244,224702,
10245,207806,
10246,203454,
10247,245437,
10248,238269,
10249,223677,
10250,217277,
10251,184764,
10252,246972,
10253,238780,
10254,222396,
10255,216508,
10256,206524,
10257,237499,
10258,232379,
10259,223931,
10260,173498,
10261,225722,
10262,207546,
10263,203450,
10264,237494,
10265,209334,
10266,191669,
10267,169909,
10268,232117,
10269,153269,
10270,245172,
10271,179636,
10272,239028,
10273,227764,
10274,221620,
10275,213428,
10276,193715,
10277,239795,
10278,225203,
10279,213171,
10280,240050,
10281,237490,
10282,235442,
10283,232626,
10284,225202,
10285,212146,
10286,184753,
10287,241585,
10288,236464,
10289,208304,
10290,199088,
10291,244655,Northern Ireland
10292,168879,
10293,224175,
10294,155567,
10295,216751,
10296,247214,
10297,234158,
10298,222382,
10299,173484,
10300,231596,Venezuela
10301,229036,
10302,201132,
10303,200876,
10304,243627,
10305,232107,
10306,230827,
10307,215211,
10308,208294,
10309,237477,
10310,229285,
10311,228517,
10312,223653,
10313,216485,
10314,144037,
10315,193956,
10316,239268,
10317,236196,
10318,225956,
10319,209316,
10320,232611,
10321,224163,
10322,152483,
10323,216227,
10324,215459,
10325,201891,
10326,227746,
10327,224930,
10328,221346,
10329,182689,
10330,232609,
10331,222369,
10332,212385,
10333,204449,
10334,187296,
10335,183712,
10336,177568,
10337,242336,
10338,241312,
10339,235167,
10340,230303,
10341,221599,
10342,155551,
10343,209567,
10344,217502,
10345,202654,
10346,245149,
10347,240797,
10348,234653,
10349,190620,
10350,246684,
10351,245148,
10352,205720,
10353,204184,
10354,201112,
10355,228759,
10356,161943,
10357,211095,
10358,246678,
10359,232598,
10360,223638,
10361,138390,
10362,193173,
10363,165269,
10364,223125,
10365,220821,
10366,245396,
10367,179860,
10368,215700,
10369,211604,
10370,246675,
10371,240787,
10372,237203,
10373,169619,
10374,158867,
10375,216979,
10376,211859,
10377,247186,
10378,241810,
10379,223378,
10380,205202,
10381,246929,
10382,242577,
10383,240273,
10384,234129,
10385,232849,
10386,221329,
10387,204689,
10388,236432,
10389,228240,
10390,189839,
10391,246927,
10392,179855,
10393,235151,
10394,215695,
10395,214415,
10396,239754,
10397,236938,
10398,221322,
10399,201353,
10400,178312,
10401,177544,
10402,162952,
10403,221576,
10404,152456,
10405,215688,
10406,200840,
10407,177799,
10408,225927,
10409,197511,
10410,187782,
10411,243590,
10412,236678,
10413,219782,
10414,244869,
10415,165509,
10416,214917,
10417,211845,
10418,206469,
10419,199301,
10420,230532,
10421,221316,
10422,212356,
10423,204420,
10424,237187,
10425,232067,
10426,163203,
10427,225667,
10428,212099,
10429,191874,
10430,237698,
10431,224130,
10432,217730,
10433,186753,
10434,240513,
10435,224129,
10436,223873,
10437,233088,
10438,232832,
10439,155264,
10440,245371,
10441,179579,
10442,165243,
10443,223867,
10444,222843,
10445,221819,
10446,216699,
10447,223866,
10448,221562,
10449,216442,
10450,194937,
10451,241273,
10452,237177,
10453,229753,
10454,239224,
10455,228216,
10456,213368,
10457,209784,
10458,207992,
10459,179831,
10460,233079,
10461,228983,
10462,226679,
10463,223607,
10464,222583,
10465,246646,
10466,227446,
10467,219254,
10468,244341,
10469,163445,
10470,216693,
10471,229236,
10472,222836,
10473,215412,
10474,210804,
10475,243571,
10476,215410,
10477,202866,
10478,238961,
10479,237681,
10480,235377,
10481,234097,
10482,164465,
10483,205937,
10484,199787,
10485,189802,
10486,241002,
10487,235370,
10488,169578,
10489,224361,
10490,218985,
10491,209001,
10492,232296,
10493,225896,
10494,210792,
10495,181095,
10496,49511,
10497,238951,
10498,218471,
10499,187494,
10500,236390,
10501,238693,
10502,225893,
10503,225381,
10504,222565,
10505,213604,
10506,195427,
10507,240227,
10508,233315,
10509,232291,
10510,224099,
10511,210275,
10512,244834,
10513,173666,
10514,222306,
10515,219746,
10516,213090,
10517,212066,
10518,210786,
10519,188257,
10520,179808,
10521,232800,
10522,231264,
10523,229472,
10524,162144,
10525,224095,
10526,197983,
10527,239454,
10528,213338,
10529,199002,Australia
10530,241497,
10531,240729,
10532,215129,
10533,238936,
10534,234072,
10535,223320,
10536,208984,
10537,177495,
10538,239703,
10539,235095,
10540,208983,
10541,186198,
10542,238678,
10543,181844,
10544,240212,
10545,233812,
10546,162388,
10547,227668,
10548,210772,
10549,193875,
10550,233043,
10551,232787,
10552,214099,
10553,203347,
10554,246098,
10555,244305,
10556,240209,
10557,211793,
10558,246608,
10559,235856,
10560,227920,
10561,230223,
10562,219471,
10563,244046,
10564,226382,
10565,224590,
10566,241741,
10567,232269,
10568,224589,
10569,210253,
10570,200525,
10571,199245,
10572,193608,
10573,239944,
10574,172872,
10575,221768,
10576,217160,
10577,215368,
10578,239431,South Africa
10579,221511,
10580,243014,
10581,239686,
10582,220230,
10583,244037,
10584,240453,
10585,237893,
10586,204101,
10587,217156,
10588,213316,
10589,204100,
10590,244547,
10591,237635,
10592,216387,
10593,199747,
