Player_Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Log_Value_Euro,Age,Log_Predicted_Value_Euro,Player_Name,Value_Euro,Predicted_Value_Euro
247470,68.0,68.0,62.0,63.0,48.0,62.0,44.0,72.0,60.0,32.0,62.0,67.0,93.0,87.0,89.0,60.0,72.0,62.0,47.0,65.0,51.0,46.0,43.0,20.0,62.0,61.0,46.0,73.0,19.0,25.0,22.0,13.764217263576723,27,13.0476987975633,Dario Junior,"949,999","464,027"
234413,68.0,69.0,61.0,54.0,41.0,67.0,43.0,68.0,66.0,60.0,59.0,66.0,84.0,74.0,84.0,67.0,81.0,58.0,74.0,89.0,58.0,57.0,65.0,61.0,57.0,67.0,46.0,61.0,59.0,64.0,66.0,13.9108207377686,26,13.374543374954197,F. Müller,"1,100,000","643,413"
214957,68.0,68.0,40.0,70.0,71.0,66.0,60.0,65.0,59.0,63.0,50.0,66.0,55.0,59.0,71.0,73.0,68.0,65.0,64.0,51.0,68.0,63.0,31.0,37.0,72.0,66.0,68.0,70.0,28.0,32.0,29.0,13.681979165339751,30,13.478373621442831,H. Osorio,"874,999","713,811"
243628,68.0,74.0,27.0,38.0,71.0,63.0,36.0,37.0,31.0,32.0,65.0,57.0,39.0,45.0,46.0,60.0,29.0,55.0,42.0,63.0,89.0,33.0,63.0,67.0,33.0,45.0,34.0,55.0,68.0,67.0,64.0,13.815510557964274,23,14.942422255706635,A. Vukotić,"999,999","3,086,110"
232620,68.0,68.0,67.0,61.0,39.0,72.0,55.0,65.0,61.0,38.0,69.0,68.0,69.0,65.0,79.0,58.0,88.0,62.0,88.0,78.0,69.0,53.0,39.0,39.0,68.0,60.0,59.0,59.0,51.0,30.0,25.0,13.764217263576723,26,14.889006732048085,K. Omori,"949,999","2,925,590"
222636,68.0,75.0,40.0,68.0,73.0,62.0,52.0,67.0,51.0,36.0,43.0,65.0,62.0,67.0,61.0,59.0,68.0,68.0,80.0,69.0,88.0,54.0,55.0,19.0,68.0,45.0,72.0,64.0,20.0,23.0,18.0,14.077874822431765,23,13.836350698222708,G. Kyei,"1,299,999","1,021,058"
193195,68.0,69.0,61.0,65.0,66.0,68.0,59.0,67.0,56.0,49.0,65.0,71.0,75.0,79.0,75.0,68.0,57.0,62.0,68.0,82.0,70.0,53.0,52.0,31.0,70.0,68.0,66.0,54.0,32.0,23.0,26.0,13.9108207377686,27,14.54385047965356,N. Ben Khalifa,"1,100,000","2,071,638"
184747,68.0,68.0,43.0,68.0,68.0,62.0,71.0,60.0,66.0,65.0,41.0,69.0,43.0,45.0,60.0,69.0,62.0,72.0,78.0,65.0,83.0,66.0,73.0,47.0,72.0,69.0,70.0,68.0,33.0,40.0,34.0,13.710150042306449,30,16.11140185310475,C. Martin,"900,000","9,933,285"
239787,68.0,77.0,62.0,65.0,70.0,68.0,47.0,68.0,40.0,28.0,59.0,69.0,80.0,78.0,77.0,68.0,65.0,62.0,70.0,76.0,77.0,57.0,42.0,41.0,66.0,56.0,58.0,55.0,52.0,55.0,60.0,14.151982794585487,22,12.761663536096354,G. Torres,"1,400,000","348,594"
235947,68.0,80.0,77.0,53.0,44.0,72.0,66.0,68.0,78.0,78.0,70.0,64.0,68.0,70.0,84.0,59.0,73.0,67.0,60.0,62.0,47.0,77.0,63.0,52.0,57.0,71.0,53.0,60.0,25.0,50.0,48.0,14.28551418721001,21,14.701197009736322,J. Brunetta,"1,600,000","2,424,648"
234667,68.0,73.0,61.0,30.0,41.0,67.0,39.0,68.0,54.0,32.0,64.0,73.0,71.0,79.0,67.0,65.0,59.0,71.0,81.0,75.0,73.0,43.0,72.0,68.0,58.0,44.0,31.0,65.0,61.0,68.0,67.0,13.815510557964274,25,13.071381117214468,Nadjack,"999,999","475,147"
232875,68.0,68.0,69.0,58.0,58.0,72.0,60.0,65.0,54.0,42.0,70.0,69.0,49.0,60.0,65.0,61.0,68.0,42.0,78.0,88.0,71.0,46.0,74.0,62.0,65.0,64.0,37.0,60.0,65.0,65.0,72.0,13.38472764187182,31,12.197810667744424,D. Nishi,"649,999","198,354"
229803,68.0,73.0,48.0,39.0,49.0,66.0,38.0,61.0,41.0,39.0,58.0,65.0,68.0,71.0,76.0,65.0,81.0,53.0,83.0,80.0,67.0,46.0,73.0,71.0,49.0,59.0,32.0,68.0,68.0,65.0,67.0,13.815510557964274,24,13.719010470262456,E. Taffertshofer,"999,999","908,009"
204203,68.0,68.0,60.0,43.0,72.0,67.0,33.0,61.0,49.0,42.0,66.0,64.0,66.0,65.0,68.0,69.0,64.0,58.0,65.0,71.0,72.0,45.0,78.0,68.0,58.0,61.0,37.0,68.0,67.0,70.0,66.0,13.262125319779487,32,16.17430738089845,Xavi Molina,"575,000","10,578,216"
219582,68.0,71.0,51.0,41.0,73.0,63.0,24.0,30.0,24.0,25.0,56.0,56.0,43.0,47.0,56.0,53.0,47.0,34.0,54.0,66.0,86.0,56.0,61.0,61.0,23.0,51.0,36.0,59.0,68.0,73.0,68.0,13.737549016494562,26,13.590391315118012,S. Fortès,"924,999","798,421"
212158,68.0,73.0,43.0,68.0,62.0,61.0,63.0,64.0,43.0,32.0,33.0,61.0,84.0,83.0,70.0,63.0,67.0,66.0,81.0,71.0,76.0,60.0,46.0,16.0,66.0,52.0,60.0,62.0,33.0,24.0,16.0,13.997832114758229,25,13.64596869447567,O. Osawe,"1,199,999","844,051"
210366,68.0,72.0,15.0,17.0,15.0,26.0,15.0,14.0,17.0,13.0,32.0,20.0,38.0,39.0,47.0,65.0,40.0,34.0,65.0,40.0,68.0,11.0,27.0,17.0,5.0,27.0,14.0,37.0,16.0,12.0,16.0,13.623138665316818,25,13.916802677729043,N. Lomb,"824,999","1,106,599"
183741,68.0,68.0,71.0,53.0,46.0,68.0,58.0,70.0,62.0,46.0,56.0,70.0,77.0,77.0,88.0,66.0,89.0,41.0,91.0,74.0,62.0,49.0,67.0,63.0,66.0,60.0,59.0,65.0,65.0,65.0,65.0,13.422467969854667,30,12.570194733526328,M. Zullo,"675,000","287,849"
174013,68.0,68.0,47.0,50.0,73.0,59.0,46.0,39.0,39.0,20.0,59.0,55.0,62.0,66.0,69.0,61.0,67.0,62.0,85.0,64.0,75.0,34.0,73.0,65.0,51.0,53.0,29.0,59.0,68.0,62.0,66.0,12.834681304952548,34,12.71114536198709,Olmo,"375,000","331,421"
237245,68.0,79.0,23.0,31.0,63.0,52.0,25.0,36.0,23.0,30.0,51.0,50.0,63.0,67.0,61.0,62.0,60.0,36.0,73.0,68.0,76.0,22.0,69.0,67.0,26.0,32.0,30.0,52.0,68.0,72.0,66.0,14.151982794585487,22,14.3898317365387,E. Segura,"1,400,000","1,775,924"
236477,68.0,81.0,55.0,63.0,43.0,67.0,58.0,68.0,58.0,46.0,62.0,66.0,89.0,86.0,86.0,56.0,81.0,61.0,48.0,67.0,42.0,59.0,37.0,21.0,67.0,64.0,54.0,69.0,32.0,48.0,40.0,14.346138809026444,20,16.41763742927004,A. Claude Maurice,"1,699,999","13,492,404"
240316,68.0,74.0,53.0,48.0,60.0,70.0,40.0,70.0,45.0,44.0,67.0,72.0,74.0,67.0,70.0,72.0,85.0,73.0,83.0,81.0,35.0,68.0,65.0,69.0,59.0,62.0,54.0,66.0,65.0,66.0,63.0,13.815510557964274,24,10.894962600779351,Cláudio Falcão,"999,999","53,904"
169404,68.0,68.0,11.0,11.0,13.0,23.0,8.0,15.0,12.0,15.0,16.0,24.0,18.0,34.0,25.0,61.0,19.0,24.0,49.0,27.0,75.0,9.0,34.0,14.0,8.0,32.0,20.0,12.0,12.0,13.0,14.0,13.17115354157376,32,12.754383881463985,J. Fejzić,"524,999","346,065"
232380,68.0,68.0,60.0,67.0,60.0,67.0,59.0,68.0,57.0,57.0,61.0,64.0,77.0,68.0,71.0,70.0,77.0,75.0,78.0,81.0,61.0,70.0,54.0,36.0,67.0,69.0,71.0,50.0,34.0,45.0,23.0,13.710150042306449,30,12.866556573021919,Y. Mutō,"900,000","387,145"
165564,68.0,68.0,18.0,13.0,14.0,43.0,10.0,15.0,11.0,12.0,28.0,23.0,59.0,53.0,63.0,71.0,60.0,22.0,73.0,36.0,74.0,13.0,34.0,23.0,14.0,46.0,14.0,55.0,8.0,13.0,14.0,13.262125319779487,31,15.853373204368562,A. Kwarasey,"575,000","7,674,189"
213948,68.0,75.0,59.0,56.0,51.0,66.0,52.0,75.0,49.0,40.0,54.0,69.0,86.0,71.0,78.0,68.0,92.0,57.0,56.0,63.0,33.0,48.0,54.0,45.0,68.0,68.0,54.0,60.0,46.0,50.0,45.0,14.077874822431765,24,14.106678816438981,D. Holmes,"1,299,999","1,337,989"
211388,68.0,69.0,66.0,42.0,64.0,59.0,39.0,63.0,50.0,38.0,55.0,63.0,77.0,77.0,63.0,63.0,65.0,55.0,67.0,71.0,66.0,47.0,65.0,63.0,51.0,56.0,41.0,60.0,68.0,67.0,66.0,13.652991628466498,27,14.692082795074334,L. Ghiringhelli,"849,999","2,402,649"
207804,68.0,74.0,64.0,45.0,52.0,63.0,45.0,73.0,33.0,45.0,55.0,66.0,86.0,79.0,66.0,63.0,71.0,52.0,72.0,76.0,66.0,49.0,63.0,58.0,51.0,50.0,51.0,65.0,63.0,68.0,66.0,13.815510557964274,24,13.12830462241328,A. Bell,"999,999","502,979"
204220,68.0,72.0,70.0,59.0,53.0,67.0,68.0,64.0,72.0,57.0,71.0,66.0,59.0,57.0,76.0,65.0,75.0,76.0,45.0,80.0,52.0,74.0,74.0,56.0,68.0,69.0,49.0,64.0,63.0,59.0,57.0,13.9108207377686,25,13.883016202511783,C. Edwards,"1,100,000","1,069,836"
190651,68.0,68.0,28.0,46.0,73.0,45.0,30.0,32.0,23.0,60.0,42.0,40.0,32.0,35.0,33.0,64.0,33.0,68.0,67.0,67.0,82.0,60.0,81.0,68.0,26.0,41.0,27.0,59.0,73.0,67.0,56.0,12.506177237980511,35,12.154808645838012,M. Martínez,"269,999","190,005"
230860,68.0,75.0,64.0,57.0,55.0,72.0,49.0,68.0,64.0,66.0,67.0,69.0,77.0,72.0,75.0,63.0,77.0,70.0,71.0,76.0,69.0,68.0,70.0,68.0,46.0,64.0,61.0,65.0,67.0,67.0,64.0,14.077874822431765,21,14.656616832083738,D. Poha,"1,299,999","2,318,930"
216268,68.0,73.0,58.0,66.0,49.0,66.0,58.0,70.0,66.0,42.0,56.0,64.0,83.0,79.0,78.0,64.0,82.0,66.0,58.0,67.0,61.0,57.0,46.0,21.0,67.0,60.0,65.0,56.0,51.0,30.0,35.0,13.997832114758229,25,12.653016648430976,D. Watmore,"1,199,999","312,705"
235467,68.0,74.0,69.0,61.0,48.0,72.0,60.0,77.0,58.0,52.0,68.0,75.0,84.0,82.0,86.0,66.0,85.0,69.0,72.0,62.0,42.0,62.0,48.0,44.0,66.0,68.0,70.0,69.0,40.0,54.0,44.0,13.997832114758229,24,11.241824052913298,M. Moreno,"1,199,999","76,253"
231627,68.0,77.0,43.0,70.0,69.0,60.0,59.0,67.0,56.0,41.0,41.0,63.0,72.0,77.0,60.0,64.0,36.0,70.0,70.0,64.0,77.0,57.0,30.0,19.0,63.0,55.0,60.0,61.0,37.0,14.0,19.0,14.151982794585487,22,11.197603233302463,U. Sadiq,"1,400,000","72,955"
222411,68.0,72.0,13.0,16.0,14.0,35.0,17.0,18.0,16.0,16.0,37.0,22.0,48.0,55.0,35.0,65.0,51.0,20.0,61.0,30.0,78.0,17.0,40.0,25.0,15.0,40.0,14.0,58.0,10.0,13.0,12.0,13.623138665316818,23,12.973835200131267,J. Prior,"824,999","430,987"
219595,68.0,74.0,59.0,56.0,44.0,63.0,33.0,71.0,59.0,52.0,58.0,63.0,91.0,87.0,83.0,55.0,77.0,64.0,83.0,82.0,50.0,51.0,54.0,54.0,64.0,61.0,37.0,64.0,51.0,41.0,37.0,13.997832114758229,23,12.433284826721263,D. Quiñónes,"1,199,999","251,019"
193482,68.0,68.0,63.0,64.0,66.0,64.0,63.0,73.0,71.0,62.0,59.0,72.0,71.0,76.0,70.0,65.0,75.0,72.0,63.0,57.0,59.0,70.0,54.0,26.0,64.0,63.0,72.0,66.0,29.0,33.0,34.0,13.560618308335483,32,13.82147379802248,Zequinha,"774,999","1,005,981"
175818,68.0,68.0,50.0,69.0,74.0,69.0,68.0,63.0,57.0,54.0,54.0,68.0,38.0,50.0,29.0,55.0,32.0,72.0,41.0,58.0,84.0,67.0,73.0,37.0,75.0,67.0,66.0,70.0,37.0,41.0,29.0,13.493926933836812,33,13.63493196305054,T. De Sutter,"725,000","834,787"
214730,68.0,69.0,13.0,11.0,17.0,28.0,10.0,14.0,16.0,11.0,26.0,16.0,48.0,48.0,37.0,63.0,48.0,17.0,63.0,41.0,69.0,11.0,45.0,20.0,12.0,18.0,17.0,61.0,19.0,15.0,18.0,13.493926933836812,29,13.967719045369973,I. González,"725,000","1,164,402"
184777,68.0,68.0,51.0,66.0,73.0,68.0,64.0,59.0,60.0,51.0,51.0,66.0,39.0,54.0,47.0,68.0,33.0,75.0,69.0,72.0,85.0,62.0,72.0,42.0,69.0,65.0,68.0,66.0,25.0,34.0,24.0,13.710150042306449,30,15.485175481071341,E. Herrera,"900,000","5,310,388"
176585,68.0,68.0,49.0,37.0,72.0,62.0,27.0,24.0,23.0,39.0,57.0,48.0,57.0,55.0,64.0,63.0,58.0,61.0,72.0,67.0,77.0,27.0,77.0,63.0,34.0,56.0,37.0,66.0,70.0,66.0,64.0,12.254862809699606,36,13.833259901512369,I. Pallas,"210,000","1,017,907"
237257,68.0,76.0,58.0,53.0,51.0,73.0,53.0,70.0,69.0,65.0,69.0,73.0,61.0,66.0,67.0,73.0,65.0,67.0,50.0,77.0,59.0,51.0,64.0,58.0,68.0,63.0,61.0,76.0,66.0,45.0,46.0,14.077874822431765,21,12.69020769040683,J. Yueill,"1,299,999","324,554"
216265,68.0,74.0,39.0,68.0,61.0,54.0,59.0,66.0,36.0,31.0,50.0,73.0,63.0,69.0,58.0,54.0,61.0,85.0,66.0,68.0,94.0,47.0,73.0,22.0,65.0,64.0,62.0,64.0,23.0,24.0,19.0,13.997832114758229,24,13.56512887240097,U. Ikpeazu,"1,199,999","778,503"
204489,68.0,69.0,62.0,68.0,44.0,62.0,49.0,74.0,51.0,55.0,53.0,70.0,82.0,82.0,74.0,63.0,75.0,65.0,61.0,69.0,49.0,67.0,59.0,30.0,64.0,53.0,46.0,67.0,44.0,29.0,24.0,13.9108207377686,26,14.83228065490875,S. Elbers,"1,100,000","2,764,252"
190408,68.0,68.0,55.0,66.0,68.0,67.0,63.0,63.0,54.0,56.0,63.0,66.0,70.0,72.0,74.0,68.0,80.0,70.0,53.0,80.0,60.0,68.0,68.0,64.0,70.0,67.0,52.0,67.0,54.0,64.0,55.0,13.623138665316818,31,14.665978843695317,M. Reginiussen,"824,999","2,340,742"
239048,68.0,71.0,67.0,62.0,37.0,61.0,46.0,71.0,54.0,58.0,60.0,68.0,81.0,81.0,75.0,63.0,72.0,59.0,38.0,59.0,30.0,45.0,52.0,33.0,66.0,67.0,50.0,55.0,35.0,29.0,39.0,13.9108207377686,25,12.945781487809446,H. Akbunar,"1,100,000","419,065"
173531,68.0,69.0,14.0,13.0,15.0,12.0,13.0,14.0,13.0,11.0,21.0,23.0,50.0,45.0,54.0,62.0,52.0,12.0,57.0,25.0,62.0,15.0,28.0,23.0,14.0,69.0,11.0,63.0,17.0,11.0,12.0,13.493926933836812,28,15.98758070224784,B. Amos,"725,000","8,776,433"
230107,68.0,77.0,52.0,52.0,64.0,70.0,43.0,71.0,54.0,42.0,66.0,68.0,77.0,77.0,71.0,69.0,77.0,62.0,65.0,80.0,71.0,53.0,75.0,71.0,60.0,61.0,49.0,62.0,70.0,72.0,69.0,14.151982794585487,22,13.934560781514026,L. Coulibaly,"1,400,000","1,126,426"
229851,68.0,69.0,30.0,25.0,68.0,50.0,25.0,34.0,30.0,23.0,30.0,50.0,62.0,69.0,37.0,61.0,74.0,37.0,81.0,68.0,79.0,25.0,72.0,65.0,25.0,30.0,45.0,63.0,66.0,68.0,69.0,13.623138665316818,29,13.242501625313743,A. Al Bulayhi,"824,999","563,826"
223195,68.0,68.0,60.0,29.0,65.0,65.0,35.0,62.0,52.0,41.0,63.0,64.0,65.0,66.0,57.0,67.0,67.0,45.0,60.0,75.0,60.0,48.0,60.0,69.0,54.0,59.0,54.0,56.0,62.0,71.0,69.0,13.422467969854667,30,12.913932430070462,O. Ovacıklı,"675,000","405,928"
200667,68.0,73.0,71.0,63.0,51.0,69.0,56.0,63.0,60.0,66.0,68.0,65.0,64.0,59.0,62.0,61.0,74.0,73.0,74.0,74.0,71.0,66.0,73.0,64.0,64.0,66.0,61.0,65.0,66.0,64.0,63.0,13.815510557964274,25,14.199552190886374,M. Power,"999,999","1,468,206"
197851,68.0,68.0,25.0,10.0,23.0,42.0,13.0,19.0,35.0,28.0,38.0,22.0,52.0,44.0,56.0,52.0,41.0,37.0,76.0,35.0,80.0,17.0,25.0,15.0,12.0,49.0,27.0,34.0,9.0,18.0,17.0,13.217673557208654,31,14.747328716496533,A. Hayashi,"550,000","2,539,121"
208602,68.0,72.0,80.0,58.0,56.0,68.0,65.0,67.0,80.0,78.0,72.0,66.0,47.0,44.0,65.0,67.0,64.0,86.0,63.0,72.0,73.0,74.0,67.0,67.0,50.0,67.0,73.0,60.0,67.0,64.0,62.0,13.790192749979985,25,13.294599091127719,Y. van Nieff,"975,000","593,978"
200922,68.0,68.0,62.0,61.0,71.0,63.0,70.0,63.0,53.0,47.0,40.0,68.0,66.0,69.0,62.0,68.0,51.0,76.0,77.0,78.0,80.0,59.0,81.0,42.0,67.0,58.0,59.0,62.0,40.0,30.0,27.0,13.710150042306449,30,14.340094209563187,S. Schipplock,"900,000","1,689,755"
244185,68.0,77.0,50.0,70.0,72.0,65.0,50.0,65.0,60.0,40.0,50.0,63.0,68.0,67.0,65.0,65.0,62.0,68.0,72.0,65.0,63.0,67.0,38.0,13.0,65.0,54.0,72.0,62.0,45.0,20.0,17.0,14.151982794585487,21,13.364696012072395,S. Mraz,"1,400,000","637,108"
239577,68.0,74.0,62.0,41.0,44.0,61.0,31.0,67.0,30.0,31.0,55.0,63.0,81.0,80.0,85.0,58.0,86.0,43.0,60.0,90.0,60.0,45.0,70.0,63.0,46.0,37.0,40.0,52.0,63.0,68.0,65.0,13.815510557964274,24,14.42014233798405,Y. Coulibaly,"999,999","1,830,578"
221401,68.0,70.0,55.0,42.0,64.0,51.0,39.0,54.0,41.0,40.0,41.0,57.0,64.0,68.0,53.0,62.0,53.0,53.0,63.0,74.0,79.0,40.0,70.0,65.0,46.0,43.0,59.0,64.0,66.0,73.0,69.0,13.681979165339751,28,13.023733649554634,Alemão,"874,999","453,039"
204761,68.0,70.0,27.0,31.0,68.0,60.0,28.0,32.0,30.0,31.0,52.0,53.0,60.0,62.0,55.0,66.0,44.0,43.0,71.0,65.0,78.0,42.0,64.0,70.0,37.0,45.0,45.0,59.0,67.0,65.0,66.0,13.710150042306449,27,13.208487533921248,G. Hall,"900,000","544,970"
203225,68.0,71.0,55.0,57.0,42.0,65.0,58.0,63.0,59.0,56.0,66.0,66.0,70.0,72.0,73.0,54.0,69.0,68.0,39.0,81.0,65.0,64.0,82.0,67.0,59.0,67.0,54.0,59.0,68.0,65.0,62.0,13.737549016494562,27,13.81868905692481,J. Jeggo,"924,999","1,003,183"
192728,68.0,68.0,66.0,66.0,63.0,65.0,65.0,62.0,58.0,47.0,49.0,66.0,68.0,71.0,70.0,71.0,66.0,69.0,82.0,76.0,71.0,62.0,64.0,37.0,73.0,60.0,83.0,73.0,37.0,22.0,21.0,13.493926933836812,32,12.98356979604021,M. Hartmann,"725,000","435,203"
191192,68.0,71.0,42.0,54.0,64.0,74.0,54.0,70.0,67.0,68.0,70.0,73.0,55.0,56.0,53.0,58.0,51.0,74.0,62.0,76.0,74.0,64.0,59.0,63.0,52.0,56.0,65.0,55.0,59.0,66.0,63.0,13.737549016494562,27,10.83795519033657,D. Petrucci,"924,999","50,917"
171992,68.0,68.0,22.0,13.0,14.0,28.0,15.0,14.0,25.0,14.0,29.0,12.0,52.0,54.0,68.0,70.0,42.0,24.0,76.0,43.0,61.0,13.0,30.0,24.0,13.0,42.0,25.0,38.0,18.0,13.0,14.0,13.262125319779487,31,12.201236640509492,Juan Carlos,"575,000","199,035"
236265,68.0,73.0,65.0,66.0,57.0,65.0,60.0,73.0,51.0,63.0,63.0,67.0,80.0,75.0,74.0,60.0,68.0,70.0,74.0,79.0,60.0,64.0,31.0,17.0,54.0,55.0,67.0,50.0,20.0,22.0,17.0,13.997832114758229,24,14.40593094732767,R. Sandoval,"1,199,999","1,804,746"
231913,68.0,76.0,68.0,58.0,53.0,69.0,48.0,64.0,67.0,63.0,65.0,67.0,67.0,75.0,74.0,65.0,75.0,66.0,71.0,86.0,60.0,64.0,75.0,65.0,66.0,65.0,66.0,65.0,63.0,63.0,58.0,14.077874822431765,23,10.671993551333784,F. Aursnes,"1,299,999","43,130"
211177,68.0,71.0,67.0,64.0,43.0,65.0,69.0,69.0,71.0,66.0,59.0,67.0,76.0,80.0,78.0,65.0,73.0,71.0,52.0,87.0,63.0,71.0,71.0,67.0,67.0,64.0,57.0,64.0,55.0,55.0,53.0,13.9108207377686,25,14.77263699113546,A. Traustason,"1,100,000","2,604,202"
210409,68.0,72.0,67.0,59.0,58.0,68.0,46.0,64.0,60.0,61.0,68.0,70.0,59.0,64.0,63.0,63.0,61.0,63.0,62.0,67.0,60.0,65.0,64.0,57.0,68.0,72.0,50.0,65.0,60.0,66.0,60.0,13.9108207377686,24,12.960196468819397,L. MacLeod,"1,100,000","425,149"
170472,68.0,68.0,65.0,59.0,57.0,64.0,50.0,64.0,49.0,53.0,59.0,65.0,71.0,71.0,75.0,63.0,69.0,58.0,54.0,90.0,68.0,54.0,60.0,63.0,61.0,55.0,53.0,64.0,61.0,66.0,64.0,13.422467969854667,30,13.1668802016472,J. Parr,"675,000","522,761"
208616,68.0,69.0,19.0,13.0,20.0,38.0,16.0,13.0,22.0,20.0,34.0,19.0,54.0,55.0,68.0,66.0,58.0,25.0,76.0,42.0,67.0,12.0,32.0,23.0,14.0,33.0,25.0,49.0,24.0,21.0,19.0,13.422467969854667,30,12.208702330439408,Isaac Becerra,"675,000","200,526"
235751,68.0,72.0,69.0,26.0,55.0,63.0,28.0,59.0,43.0,34.0,59.0,62.0,69.0,68.0,66.0,66.0,65.0,70.0,70.0,73.0,68.0,38.0,71.0,67.0,53.0,57.0,37.0,64.0,65.0,70.0,68.0,13.790192749979985,24,15.50261048304439,B. Nastić,"975,000","5,403,786"
226535,68.0,73.0,53.0,67.0,64.0,58.0,61.0,66.0,52.0,37.0,36.0,64.0,86.0,92.0,69.0,64.0,73.0,64.0,75.0,86.0,72.0,54.0,61.0,29.0,69.0,60.0,64.0,61.0,19.0,14.0,13.0,13.997832114758229,25,15.136460942894683,S. Johnson,"1,199,999","3,746,980"
224487,68.0,77.0,37.0,70.0,61.0,63.0,54.0,64.0,56.0,63.0,48.0,66.0,79.0,75.0,78.0,59.0,68.0,70.0,84.0,77.0,74.0,65.0,64.0,38.0,65.0,67.0,68.0,55.0,23.0,27.0,23.0,14.151982794585487,23,14.138721898408592,E. Brophy,"1,400,000","1,381,557"
190438,68.0,69.0,29.0,26.0,66.0,61.0,37.0,24.0,34.0,62.0,61.0,55.0,44.0,52.0,32.0,60.0,57.0,78.0,74.0,60.0,84.0,52.0,68.0,67.0,35.0,48.0,32.0,59.0,65.0,68.0,65.0,13.623138665316818,29,17.54672712298515,F. Semb Berge,"824,999","41,729,844"
237542,68.0,68.0,55.0,76.0,64.0,64.0,59.0,65.0,48.0,37.0,36.0,68.0,76.0,75.0,62.0,59.0,72.0,68.0,70.0,60.0,56.0,71.0,45.0,19.0,59.0,56.0,73.0,57.0,29.0,19.0,27.0,13.737549016494562,28,14.33190948058299,G. Páez,"924,999","1,675,981"
231142,68.0,71.0,31.0,27.0,70.0,55.0,28.0,42.0,30.0,31.0,37.0,50.0,58.0,57.0,57.0,59.0,56.0,46.0,85.0,53.0,79.0,26.0,69.0,64.0,30.0,30.0,43.0,59.0,67.0,69.0,66.0,13.764217263576723,23,13.65696919218718,Nuno Tomás,"949,999","853,387"
221926,68.0,72.0,46.0,60.0,39.0,69.0,58.0,66.0,59.0,54.0,64.0,68.0,77.0,77.0,77.0,73.0,91.0,66.0,57.0,60.0,45.0,56.0,58.0,43.0,69.0,62.0,45.0,62.0,28.0,42.0,44.0,13.997832114758229,25,16.076508596517172,M. Araz,"1,199,999","9,592,658"
206310,68.0,72.0,64.0,45.0,53.0,70.0,32.0,71.0,50.0,50.0,65.0,68.0,76.0,71.0,74.0,63.0,72.0,73.0,60.0,80.0,69.0,69.0,72.0,65.0,55.0,69.0,58.0,58.0,58.0,70.0,68.0,13.790192749979985,24,12.722385338489019,L. Azouni,"975,000","335,167"
239589,68.0,77.0,68.0,67.0,66.0,61.0,55.0,68.0,54.0,37.0,58.0,72.0,75.0,76.0,69.0,58.0,49.0,65.0,59.0,44.0,79.0,55.0,57.0,29.0,64.0,59.0,59.0,61.0,19.0,15.0,18.0,14.151982794585487,21,14.463402209993191,W. Kanga,"1,400,000","1,911,506"
193272,68.0,72.0,12.0,15.0,12.0,24.0,8.0,10.0,19.0,16.0,25.0,23.0,42.0,37.0,36.0,64.0,42.0,20.0,55.0,29.0,59.0,12.0,16.0,12.0,13.0,45.0,16.0,51.0,13.0,13.0,20.0,13.623138665316818,26,13.868565817939428,S. Şahin-Radlinger,"824,999","1,054,487"
189944,68.0,68.0,65.0,35.0,58.0,66.0,32.0,62.0,54.0,43.0,60.0,64.0,73.0,78.0,76.0,69.0,68.0,47.0,66.0,77.0,71.0,36.0,79.0,66.0,48.0,52.0,59.0,60.0,65.0,68.0,63.0,13.458835614025542,29,13.41653881779324,L. Gassama,"700,000","671,009"
223736,68.0,68.0,63.0,63.0,67.0,71.0,53.0,65.0,68.0,69.0,65.0,61.0,66.0,67.0,67.0,66.0,66.0,73.0,70.0,76.0,72.0,67.0,72.0,67.0,59.0,58.0,70.0,70.0,67.0,70.0,60.0,13.458835614025542,29,12.087832928213682,R. Rotman,"700,000","177,696"
220152,68.0,69.0,64.0,68.0,46.0,67.0,51.0,75.0,54.0,56.0,66.0,67.0,78.0,88.0,67.0,55.0,71.0,59.0,56.0,69.0,46.0,52.0,51.0,37.0,62.0,62.0,50.0,66.0,50.0,59.0,51.0,13.9108207377686,26,12.47979244659954,Y. Baraye,"1,100,000","262,969"
216568,68.0,71.0,56.0,69.0,66.0,61.0,68.0,62.0,47.0,55.0,46.0,67.0,60.0,68.0,59.0,59.0,52.0,76.0,70.0,46.0,76.0,62.0,33.0,20.0,65.0,55.0,66.0,55.0,52.0,28.0,16.0,13.9108207377686,26,12.905269986013831,Mario Barco,"1,100,000","402,427"
208120,68.0,73.0,43.0,66.0,70.0,60.0,67.0,63.0,54.0,48.0,50.0,65.0,65.0,68.0,64.0,66.0,52.0,70.0,69.0,55.0,79.0,65.0,40.0,22.0,69.0,53.0,56.0,48.0,24.0,23.0,20.0,13.997832114758229,25,12.280738565209656,K. Przybyłko,"1,199,999","215,504"
